# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 4.554848933445874298e-02 1.142987544892419272e-01 6.559525931874823912e-02 1.954017532335747265e-01 5.800287205689902935e-03 1.233485183889659539e-02 2.828272796085202698e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.027258613061421385e-06 3.390755743703815128e-05 4.542823111293044919e-02 1.144296628621622181e-01 6.539288780700150405e-02 1.952113189880693711e-01 5.795971955572271073e-03 1.233485183889659539e-02 2.828272796085202698e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.027258613061421385e-06 3.390755743703815128e-05
1.000000000000000000e+02 4.811801739613247265e-04 2.025803258618837435e-02 2.171993754823868671e-05 1.369378016294088020e-04 1.356074183272633371e-04 2.903530310458259339e-05 6.639780324072838691e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.530035496776623904e-04 1.086328313774012074e-04 4.705321653447499500e-04 2.024680580575155542e-02 2.094604287609975419e-05 1.323622988548158309e-04 1.328180912242385187e-04 2.903530310458259339e-05 6.639780324072838691e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.530035496776623904e-04 1.086328313774012074e-04
2.000000000000000000e+02 2.821414504877210955e-04 2.025879461023584807e-02 4.917958958992009661e-05 1.459884629963914961e-04 1.973503087681988339e-04 6.210513460180016731e-05 6.589022552912979225e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.744933235979824426e-04 8.346529566533290271e-05 2.741158330415613647e-04 2.025377182980415622e-02 4.754120134357955614e-05 1.411188529229934088e-04 1.935690670001120179e-04 6.210513460180016731e-05 6.589022552912979225e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.744933235979824426e-04 8.346529566533290271e-05
3.000000000000000000e+02 1.726697887693244289e-04 1.992736980557131138e-02 9.420677206780789183e-05 1.703418826166099942e-04 3.121564202872689200e-04 1.364736785851732883e-04 6.545722756165431311e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.066516933877206198e-04 6.146401763069523651e-05 1.658074890718956595e-04 1.993469980260976354e-02 9.136762272236697961e-05 1.647982277281449521e-04 3.065021003969340394e-04 1.364736785851732883e-04 6.545722756165431311e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.066516933877206198e-04 6.146401763069523651e-05
4.000000000000000000e+02 1.781590574894904356e-04 1.963774483909750887e-02 9.733229970420453772e-05 1.735112940818660634e-04 3.123669836075325108e-04 1.813416354960661273e-04 6.504609607623564049e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.526846518281995614e-04 4.316990931527299431e-05 1.706553210253384178e-04 1.966646752688153837e-02 9.461328518511450704e-05 1.677431606920587904e-04 3.064080291763907255e-04 1.813416354960661273e-04 6.504609607623564049e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.526846518281995614e-04 4.316990931527299431e-05
5.000000000000000000e+02 2.017624122110479260e-04 1.930274282287523444e-02 8.140306303113360948e-05 1.550766126881975167e-04 2.427091204877948410e-04 2.135556202322623433e-04 6.457048181197622139e-02 2.942818531935523857e-07 0.000000000000000000e+00 5.365971901222096278e-04 4.135000045602187340e-05 1.927436987225994132e-04 1.936095413823584951e-02 7.938254414926330710e-05 1.493013150555512134e-04 2.370599161551866754e-04 2.135556202322623433e-04 6.457048181197622139e-02 2.942818531935523857e-07 0.000000000000000000e+00 5.365971901222096278e-04 4.135000045602187340e-05
6.000000000000000000e+02 2.413675454319064086e-04 1.891793852989704164e-02 6.405945063159388005e-05 1.339092809130605622e-04 1.792379145543923191e-04 2.303075081556349641e-04 6.419034399288672810e-02 3.155937957265400068e-07 0.000000000000000000e+00 6.341281117149813115e-04 4.416330677416922248e-05 2.300714515833617827e-04 1.900072560378083392e-02 6.251941391532855516e-05 1.278099369170837877e-04 1.735584281491587394e-04 2.303075081556349641e-04 6.419034399288672810e-02 3.155937957265400068e-07 0.000000000000000000e+00 6.341281117149813115e-04 4.416330677416922248e-05
7.000000000000000000e+02 2.456405003762519748e-04 1.860984229800847697e-02 3.451924941369213199e-05 1.408299695973841284e-04 1.659751185727181410e-04 2.045243515425706430e-04 6.408180601199922610e-02 3.157963453008988047e-07 0.000000000000000000e+00 6.830608083994828619e-04 4.564357695844323032e-05 2.338658594066705683e-04 1.869380562237189444e-02 3.366946797217071141e-05 1.339524282269749652e-04 1.598675731675542233e-04 2.045243515425706430e-04 6.408180601199922610e-02 3.157963453008988047e-07 0.000000000000000000e+00 6.830608083994828619e-04 4.564357695844323032e-05
8.000000000000000000e+02 2.172051937614978318e-04 1.504889115746920435e-02 5.475925272024572115e-04 9.037861835523765958e-04 1.811647490948073045e-04 1.984447287852251877e-04 6.770653895946091017e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.300367287930280844e-04 5.959622644034570524e-05 2.058321990028602014e-04 1.510691901663253379e-02 5.489339823396035796e-04 8.949780551878011017e-04 1.747059950880389752e-04 1.984447287852251877e-04 6.770653895946091017e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.300367287930280844e-04 5.959622644034570524e-05
9.000000000000000000e+02 2.060954386635803926e-04 1.821832222882192182e-02 1.347785494453623389e-05 1.663278802126244083e-04 1.555105092487361234e-04 1.587837594823671746e-04 6.400985830181162017e-02 3.044537414302519418e-07 0.000000000000000000e+00 7.195257068038330654e-04 4.727041318542613344e-05 1.954715985660045814e-04 1.828531286362781658e-02 1.305781354601373925e-05 1.584915010358272996e-04 1.492193550066905168e-04 1.587837594823671746e-04 6.400985830181162017e-02 3.044537414302519418e-07 0.000000000000000000e+00 7.195257068038330654e-04 4.727041318542613344e-05
1.000000000000000000e+03 2.118784105114594404e-04 3.426855712772100548e-02 5.925804707939098196e-04 4.362006162515769266e-04 1.372082691336723437e-04 2.581340774793508758e-04 5.174995907455459676e-02 9.700114447867903933e-06 0.000000000000000000e+00 5.387958909207651208e-04 3.488679223097845546e-05 2.018850937881362293e-04 3.437734673175613098e-02 5.917814785026273778e-04 4.268697194598829138e-04 1.320972660171304352e-04 2.581340774793508758e-04 5.174995907455459676e-02 9.700114447867903933e-06 0.000000000000000000e+00 5.387958909207651208e-04 3.488679223097845546e-05
1.100000000000000000e+03 2.282755249824950901e-04 1.780071632366125867e-02 2.176843481872115169e-05 1.990376961127964190e-04 1.370323235000902803e-04 1.131423316532260227e-04 6.395359567634371911e-02 3.065680829769607098e-07 0.000000000000000000e+00 7.162719264922058583e-04 4.890970711241429214e-05 2.166327243247339761e-04 1.784855091622888912e-02 2.060021852142436381e-05 1.904477311050696336e-04 1.316077992128009762e-04 1.131423316532260227e-04 6.395359567634371911e-02 3.065680829769607098e-07 0.000000000000000000e+00 7.162719264922058583e-04 4.890970711241429214e-05
1.200000000000000000e+03 2.274410758855114636e-04 1.775352163973796873e-02 3.331575373441552100e-05 2.117747065074971138e-04 1.400005066645137173e-04 1.077159705270987585e-04 6.382892584586072338e-02 6.534239028002413156e-07 0.000000000000000000e+00 7.104927335010046861e-04 4.944299737983521415e-05 2.159234347903657111e-04 1.779681054857372088e-02 3.171566818548370617e-05 2.026511029540307258e-04 1.349827929393181993e-04 1.077159705270987585e-04 6.382892584586072338e-02 6.534239028002413156e-07 0.000000000000000000e+00 7.104927335010046861e-04 4.944299737983521415e-05
1.300000000000000000e+03 2.207013319327386330e-04 1.631865193779465095e-02 5.466517172815685402e-05 2.449797757644234979e-04 1.457733684573230036e-04 1.053093796850339330e-04 6.513749418630825072e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.253077539466679146e-04 5.568671042100076273e-05 2.092360415625569583e-04 1.635741965828174313e-02 5.207517133520220943e-05 2.353693404971262380e-04 1.408866291268113895e-04 1.053093796850339330e-04 6.513749418630825072e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.253077539466679146e-04 5.568671042100076273e-05
1.400000000000000000e+03 2.251436217208836201e-04 1.783827268087085152e-02 5.077288124730780749e-05 2.167261068778191880e-04 1.542906998503976743e-04 9.655120313856296855e-05 6.348065221639968836e-02 2.578635415975590213e-07 0.000000000000000000e+00 6.911449976447789443e-04 5.018915086500497425e-05 2.137756937214625502e-04 1.788068008711522772e-02 4.874057244824399684e-05 2.077569159863235961e-04 1.498107821718768862e-04 9.655120313856296855e-05 6.348065221639968836e-02 2.578635415975590213e-07 0.000000000000000000e+00 6.911449976447789443e-04 5.018915086500497425e-05
1.500000000000000000e+03 2.173943131233425886e-04 1.723439014899767752e-02 6.141001903772125216e-05 2.119839180005297116e-04 1.621011773631493124e-04 9.065125327455833223e-05 6.396193442140207797e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.855646899173973522e-04 5.197117333547072678e-05 2.059764045212356760e-04 1.727605811536976621e-02 5.869713097370477249e-05 2.025221553379482980e-04 1.578724470315713286e-04 9.065125327455833223e-05 6.396193442140207797e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.855646899173973522e-04 5.197117333547072678e-05
1.600000000000000000e+03 2.187506162590213297e-04 1.837247247863976751e-02 1.166987929716746514e-04 3.360421582008075894e-04 1.711894649473427287e-04 7.061768847399511786e-05 6.275265754786832351e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.682418789292277669e-04 5.162207863455276879e-05 2.074849344060385138e-04 1.841840666024030862e-02 1.155354967942534783e-04 3.287539167680100186e-04 1.669919356326210632e-04 7.061768847399511786e-05 6.275265754786832351e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.682418789292277669e-04 5.162207863455276879e-05
1.700000000000000000e+03 2.002593688546022385e-04 1.674131880037461884e-02 1.526456165606992783e-04 3.417945630621042397e-04 1.791545834218093711e-04 8.090717092480672788e-05 6.422291463718877991e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.655857491792458802e-04 5.606823171592265986e-05 1.888978138517006492e-04 1.678706359061123490e-02 1.487928169838881689e-04 3.311024999531235534e-04 1.748388505891460421e-04 8.090717092480672788e-05 6.422291463718877991e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.655857491792458802e-04 5.606823171592265986e-05
1.800000000000000000e+03 1.902631526465846672e-04 1.537843419066605745e-02 8.379415435099199375e-05 2.500253531522406516e-04 1.945186971696829560e-04 5.179135647599339681e-05 6.550943979899832847e-02 1.680581959324597151e-06 0.000000000000000000e+00 6.739439995618041850e-04 5.351136215668947398e-05 1.788695222206861124e-04 1.542019795212874050e-02 8.075293153026678449e-05 2.395609793709717892e-04 1.903844505097883409e-04 5.179135647599339681e-05 6.550943979899832847e-02 1.680581959324597151e-06 0.000000000000000000e+00 6.739439995618041850e-04 5.351136215668947398e-05
1.900000000000000000e+03 1.694904570813446213e-04 1.646391003472611608e-02 2.259898449522902177e-04 3.331273773391066405e-04 2.022895557197993072e-04 3.326501582100865466e-05 6.426899049803051767e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.735800685459974492e-04 5.927839563870914899e-05 1.593213348511685230e-04 1.651013708087766332e-02 2.257280586269870993e-04 3.262139057499679768e-04 1.980634030184913864e-04 3.326501582100865466e-05 6.426899049803051767e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.735800685459974492e-04 5.927839563870914899e-05
2.000000000000000000e+03 1.407074156881626904e-04 1.698437387584954619e-02 8.581741518042323926e-05 2.083645825837886374e-04 2.198705375857612466e-04 2.668851511576885628e-05 6.361792616484787666e-02 6.867191945393339210e-08 0.000000000000000000e+00 6.430160789644372545e-04 5.356279870577847636e-05 1.310271426068128104e-04 1.703245551828788673e-02 8.385965638835700918e-05 1.998051238810122214e-04 2.153765005389573746e-04 2.668851511576885628e-05 6.361792616484787666e-02 6.867191945393339210e-08 0.000000000000000000e+00 6.430160789644372545e-04 5.356279870577847636e-05
2.000000000000000000e+03 1.407074156881626904e-04 1.698437387584954619e-02 8.581741518042323926e-05 2.083645825837886374e-04 2.198705375857612466e-04 2.668851511576885628e-05 6.361792616484787666e-02 6.867191945335432597e-08 0.000000000000000000e+00 6.430160789644372545e-04 5.356279870577884905e-05 1.310271426068128104e-04 1.703245551828788673e-02 8.385965638835700918e-05 1.998051238810122214e-04 2.153765005389573746e-04 2.668851511576885628e-05 6.361792616484787666e-02 6.867191945393339210e-08 0.000000000000000000e+00 6.430160789644372545e-04 5.356279870577847636e-05
2.200000000000000000e+03 2.192335144348938735e-04 1.495871673262181081e-02 2.721976428920934118e-04 1.481967413733530558e-03 1.486599391672276766e-03 2.796791980467185816e-04 5.463171497372720092e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.496922805093941978e-03 1.046179019626545669e-04 2.192335144348938735e-04 1.495871673262181081e-02 2.721976428920934118e-04 1.481967413733530558e-03 1.486599391672276766e-03 2.796791980467185816e-04 5.463171497372720092e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.496922805093941978e-03 1.046179019626545669e-04
2.400000000000000000e+03 7.007294276271910146e-04 1.257559981334045209e-02 1.277063019558697049e-03 2.636932931375485234e-03 2.033381051559200823e-03 7.175399089194777705e-04 4.643957573416441359e-02 2.235266883454119615e-05 0.000000000000000000e+00 1.646082384804017310e-03 1.317337832386111557e-04 7.007294276271910146e-04 1.257559981334045209e-02 1.277063019558697049e-03 2.636932931375485234e-03 2.033381051559200823e-03 7.175399089194777705e-04 4.643957573416441359e-02 2.235266883454119615e-05 0.000000000000000000e+00 1.646082384804017310e-03 1.317337832386111557e-04
2.600000000000000000e+03 1.655419160985177650e-03 6.265208354826620751e-03 1.310723512286777418e-03 3.907655967066978042e-03 4.195315410579189379e-03 1.536731411747016259e-04 2.359720862202482547e-02 1.095620290175937400e-05 0.000000000000000000e+00 2.976030320172263978e-04 1.980376728643311215e-04 1.655419160985177650e-03 6.265208354826620751e-03 1.310723512286777418e-03 3.907655967066978042e-03 4.195315410579189379e-03 1.536731411747016259e-04 2.359720862202482547e-02 1.095620290175937400e-05 0.000000000000000000e+00 2.976030320172263978e-04 1.980376728643311215e-04
2.800000000000000000e+03 1.637754879638357109e-03 3.021722673853033392e-03 1.456297748365131426e-03 1.866617466161620475e-03 3.050980560383992259e-03 5.338593723751525492e-04 9.513766879639310933e-03 1.295708846562914810e-05 0.000000000000000000e+00 1.640944719213128101e-04 1.360285568954202739e-04 1.637754879638357109e-03 3.021722673853033392e-03 1.456297748365131426e-03 1.866617466161620475e-03 3.050980560383992259e-03 5.338593723751525492e-04 9.513766879639310933e-03 1.295708846562914810e-05 0.000000000000000000e+00 1.640944719213128101e-04 1.360285568954202739e-04
3.000000000000000000e+03 9.160286319967952213e-04 1.238277121270693658e-03 1.196779622166162802e-03 1.106216505236655174e-03 1.547030620793714848e-03 7.757005501152910922e-05 2.832818801356601704e-03 5.340074247822831720e-06 0.000000000000000000e+00 1.636499633816752744e-04 3.440372175010240132e-05 9.160286319967952213e-04 1.238277121270693658e-03 1.196779622166162802e-03 1.106216505236655174e-03 1.547030620793714848e-03 7.757005501152910922e-05 2.832818801356601704e-03 5.340074247822831720e-06 0.000000000000000000e+00 1.636499633816752744e-04 3.440372175010240132e-05
