# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.030154525122706069e-02 1.273922255718976625e-02 9.887849649461429025e-02 6.220647363335423119e-01 1.528125422533960047e-03 3.130180619277489473e-02 1.478184654497765871e-01 1.128255743532303318e-02 0.000000000000000000e+00 3.361787097392124075e-05 5.448558881076412072e-05 2.030154525122706069e-02 1.273922255718976625e-02 9.887849649461429025e-02 6.220647363335423119e-01 1.528125422533960047e-03 3.130180619277489473e-02 1.478184654497765871e-01 1.128255743532303318e-02 0.000000000000000000e+00 3.361787097392124075e-05 5.448558881076412072e-05
1.000000000000000000e+02 4.397551072493553455e-04 2.055429532327685341e-02 6.254618857386238379e-05 4.063258505958044272e-04 1.718675086081248541e-04 5.517583833609472334e-05 6.709402415157902921e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.475651386373444981e-04 4.139169353996360163e-04 4.397551072493553455e-04 2.055429532327685341e-02 6.254618857386238379e-05 4.063258505958044272e-04 1.718675086081248541e-04 5.517583833609472334e-05 6.709402415157902921e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.475651386373444981e-04 4.139169353996360163e-04
2.000000000000000000e+02 3.933627066513756721e-04 2.035746253250855786e-02 2.493225087537080892e-05 2.721049241108761010e-04 1.590285109926156757e-04 1.365303587390153738e-05 6.666478129271907749e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.550305526354917691e-04 3.853247628669903210e-04 3.933627066513756721e-04 2.035746253250855786e-02 2.493225087537080892e-05 2.721049241108761010e-04 1.590285109926156757e-04 1.365303587390153738e-05 6.666478129271907749e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.550305526354917691e-04 3.853247628669903210e-04
3.000000000000000000e+02 2.697992928395439921e-04 2.035093584641783221e-02 4.264677908428974164e-05 1.738786965593248999e-04 2.018773625255207167e-04 3.285344229651999829e-05 6.610585637450434870e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.513380740721588546e-04 3.743950921301315632e-04 2.697992928395439921e-04 2.035093584641783221e-02 4.264677908428974164e-05 1.738786965593248999e-04 2.018773625255207167e-04 3.285344229651999829e-05 6.610585637450434870e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.513380740721588546e-04 3.743950921301315632e-04
4.000000000000000000e+02 1.796298241086498901e-04 2.017972970527268442e-02 8.546316568891487719e-05 1.327646896232251208e-04 2.893173987083703371e-04 7.536298061980450263e-05 6.553122695922906915e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.439244833334992000e-04 3.890478103704961884e-04 1.796298241086498901e-04 2.017972970527268442e-02 8.546316568891487719e-05 1.327646896232251208e-04 2.893173987083703371e-04 7.536298061980450263e-05 6.553122695922906915e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.439244833334992000e-04 3.890478103704961884e-04
5.000000000000000000e+02 1.849668250021683645e-04 1.984396760486264663e-02 1.138789310504350689e-04 9.829599769456965328e-05 3.182876309394714557e-04 1.019357716185550269e-04 6.509157625746093967e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.339314803130560135e-04 4.258770954401186058e-04 1.849668250021683645e-04 1.984396760486264663e-02 1.138789310504350689e-04 9.829599769456965328e-05 3.182876309394714557e-04 1.019357716185550269e-04 6.509157625746093967e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.339314803130560135e-04 4.258770954401186058e-04
6.000000000000000000e+02 2.057803769079581029e-04 1.936878254679631761e-02 1.117073615410757161e-04 6.639469359999563636e-05 2.887881567557019523e-04 1.229056420309384808e-04 6.464840881064251588e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.239515450743555443e-04 4.906862175368363610e-04 2.057803769079581029e-04 1.936878254679631761e-02 1.117073615410757161e-04 6.639469359999563636e-05 2.887881567557019523e-04 1.229056420309384808e-04 6.464840881064251588e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.239515450743555443e-04 4.906862175368363610e-04
7.000000000000000000e+02 2.712440321615965403e-04 1.888923262010534440e-02 5.152723080049377802e-05 7.958638309822254470e-05 2.629750909826838253e-04 1.601607249682244615e-04 6.430796651901593552e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.117904383786534042e-04 5.699060820269474239e-04 2.712440321615965403e-04 1.888923262010534440e-02 5.152723080049377802e-05 7.958638309822254470e-05 2.629750909826838253e-04 1.601607249682244615e-04 6.430796651901593552e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.117904383786534042e-04 5.699060820269474239e-04
8.000000000000000000e+02 2.891484679227043580e-04 1.859741417579318865e-02 2.733936517355513873e-05 1.129313197362751827e-04 2.642629156109434262e-04 1.603658796963774969e-04 6.422984435940991277e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.559722149064604128e-05 6.213639867430187759e-04 2.891484679227043580e-04 1.859741417579318865e-02 2.733936517355513873e-05 1.129313197362751827e-04 2.642629156109434262e-04 1.603658796963774969e-04 6.422984435940991277e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.559722149064604128e-05 6.213639867430187759e-04
9.000000000000000000e+02 2.540261534127029753e-04 1.839181824128449660e-02 3.138435354839883245e-05 1.381376005397117997e-04 2.667440447661300045e-04 1.506824012168163536e-04 6.421840858866169344e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.158924986340297919e-05 6.539354532829165382e-04 2.540261534127029753e-04 1.839181824128449660e-02 3.138435354839883245e-05 1.381376005397117997e-04 2.667440447661300045e-04 1.506824012168163536e-04 6.421840858866169344e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.158924986340297919e-05 6.539354532829165382e-04
