
0.000000000000000000e+00 2.333866655826568604e-01 0.000000000000000000e+00 7.157567888498306274e-02 1.110069546848535538e-02 1.344629330560564995e-03 2.092396020889282227e-01 0.000000000000000000e+00 7.157567888498306274e-02 1.110069546848535538e-02 1.344629330560564995e-03 2.184190988540649414e+00
1.000000000000000000e+03 6.985135842114686966e-03 4.380502105050254613e-06 2.482469426468014717e-04 4.675747826695442200e-03 4.764570257975719869e-05 4.385476000607013702e-03 4.380502105050254613e-06 2.482469426468014717e-04 4.675747826695442200e-03 4.764570257975719869e-05 5.625102519989013672e-01
2.000000000000000000e+03 1.783873769454658031e-03 8.775081283829422318e-08 1.822823264774342533e-06 7.583828846691176295e-05 3.589779907997581176e-06 1.224775332957506180e-03 8.775081283829422318e-08 1.822823264774342533e-06 7.583828846691176295e-05 3.589779907997581176e-06 5.610429868102073669e-02
3.000000000000000000e+03 7.977300992934033275e-05 2.667235321496264078e-10 2.554796374454326724e-08 2.703014558846916771e-07 2.300245824926605565e-07 6.402309372788295150e-05 2.667235321496264078e-10 2.554796374454326724e-08 2.703014558846916771e-07 2.300245824926605565e-07 1.478835823945701122e-03
4.000000000000000000e+03 5.970038546365685761e-05 7.808176327728233446e-11 1.393891668755031787e-09 8.826581421317314380e-08 2.136602894609040959e-09 5.118734043207950890e-05 7.808176327728233446e-11 1.393891668755031787e-09 8.826581421317314380e-08 2.136602894609040959e-09 9.286444983445107937e-04
5.000000000000000000e+03 4.866185190621763468e-05 1.691446982476918492e-11 4.027301825360041221e-10 4.890155480552493827e-08 2.989120062579786463e-10 4.217723471811041236e-05 1.691446982476918492e-11 4.027301825360041221e-10 4.890155480552493827e-08 2.989120062579786463e-10 4.464419034775346518e-04
6.000000000000000000e+03 3.961130641982890666e-05 8.443246102274315490e-12 4.475943171655671904e-09 1.816491490558291844e-08 2.389937359126292904e-09 3.465710324235260487e-05 8.443246102274315490e-12 4.475943171655671904e-09 1.816491490558291844e-08 2.389937359126292904e-09 7.901078206486999989e-04
7.000000000000000000e+03 3.437191480770707130e-05 2.367808171754859359e-08 3.186105601571398438e-09 2.646589614130334667e-10 6.975312771828612313e-08 2.928122921730391681e-05 2.367808171754859359e-08 3.186105601571398438e-09 2.646589614130334667e-10 6.975312771828612313e-08 3.344107884913682938e-03
8.000000000000000000e+03 2.659942947502713650e-05 1.088018564132653410e-12 4.983548296255690957e-11 1.002867122679163003e-08 7.677058988520002458e-11 2.356589720875490457e-05 1.088018564132653410e-12 4.983548296255690957e-11 1.002867122679163003e-08 7.677058988520002458e-11 1.754526601871475577e-04
9.000000000000000000e+03 2.203384065069258213e-05 4.216369475784631504e-10 1.231464930029346760e-11 4.878389248119674448e-09 6.309959221795224948e-10 1.949873512785416096e-05 4.216369475784631504e-10 1.231464930029346760e-11 4.878389248119674448e-09 6.309959221795224948e-10 6.378993275575339794e-04
