# x, y
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.725290298461914062e-09
1.000000000000000000e+00 3.725290298461914062e-09
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.725290298461914062e-09
7.500000000000000000e-01 -1.024576649069786072e-02
2.500000000000000000e-01 -1.187337189912796021e-02
3.750000000000000000e-01 -1.487668417394161224e-02
8.750000000000000000e-01 -5.447089672088623047e-03
6.250000000000000000e-01 -1.376787759363651276e-02
1.250000000000000000e-01 -6.657621823251247406e-03
1.875000000000000000e-01 -9.509061463177204132e-03
6.875000000000000000e-01 -1.220381818711757660e-02
9.375000000000000000e-01 -2.764213830232620239e-03
4.375000000000000000e-01 -1.546426396816968918e-02
3.125000000000000000e-01 -1.367597188800573349e-02
8.125000000000000000e-01 -7.967606186866760254e-03
5.625000000000000000e-01 -1.487012580037117004e-02
6.250000000000000000e-02 -3.434012411162257195e-03
9.375000000000000000e-02 -5.083403550088405609e-03
5.937500000000000000e-01 -1.438066549599170685e-02
8.437500000000000000e-01 -6.732679903507232666e-03
3.437500000000000000e-01 -1.435288321226835251e-02
4.687500000000000000e-01 -1.553128287196159363e-02
9.687500000000000000e-01 -1.387204974889755249e-03
