0.000000000000000000e+00 8.026899099349975586e-01 0.000000000000000000e+00 2.326989051653072238e-04 3.125700459349900484e-05 6.949751696083694696e-05 7.890312671661376953e-01 0.000000000000000000e+00 2.326989051653072238e-04 3.125700459349900484e-05 6.949751696083694696e-05 2.428308010101318359e+00
1.000000000000000000e+03 5.453619733452796936e-02 1.349637022940441966e-04 2.023031562566757202e-02 2.116146242769900709e-05 2.247976884245872498e-02 3.930401429533958435e-02 1.349637022940441966e-04 2.023031562566757202e-02 2.116146242769900709e-05 2.247976884245872498e-02 1.466762924194335938e+01
2.000000000000000000e+03 4.425995517522096634e-03 3.209588176105171442e-04 6.620874773943796754e-05 2.308039402123540640e-04 5.544531159102916718e-04 2.985390368849039078e-03 3.209588176105171442e-04 6.620874773943796754e-05 2.308039402123540640e-04 5.544531159102916718e-04 7.513957977294921875e+00
3.000000000000000000e+03 1.445852569304406643e-03 3.870150831062346697e-04 4.157584771746769547e-05 3.703411493916064501e-04 1.618161186343058944e-04 9.872267255559563637e-04 3.870150831062346697e-04 4.157584771746769547e-05 3.703411493916064501e-04 1.618161186343058944e-04 8.766685485839843750e+00
4.000000000000000000e+03 2.600774460006505251e-04 4.255090607330203056e-04 7.504005770897492766e-05 4.220340342726558447e-04 1.509340800112113357e-04 1.649681798880919814e-04 4.255090607330203056e-04 7.504005770897492766e-05 4.220340342726558447e-04 1.509340800112113357e-04 9.284090042114257812e+00
5.000000000000000000e+03 7.637412636540830135e-05 3.642303054220974445e-04 7.212413038359954953e-05 3.651537117548286915e-04 1.223591825691983104e-04 4.523076131590642035e-05 3.642303054220974445e-04 7.212413038359954953e-05 3.651537117548286915e-04 1.223591825691983104e-04 8.614067077636718750e+00
6.000000000000000000e+03 7.850841211620718241e-05 2.957861870527267456e-04 5.929550752625800669e-05 2.978896081913262606e-04 9.957620932254940271e-05 4.724145765067078173e-05 2.957861870527267456e-04 5.929550752625800669e-05 2.978896081913262606e-04 9.957620932254940271e-05 7.772257804870605469e+00
7.000000000000000000e+03 6.907615170348435640e-05 1.989432348636910319e-04 3.912885586032643914e-05 2.016468206420540810e-04 6.778599345125257969e-05 5.031580440117977560e-05 1.989432348636910319e-04 3.912885586032643914e-05 2.016468206420540810e-04 6.778599345125257969e-05 6.384199142456054688e+00
8.000000000000000000e+03 8.457757940050214529e-05 9.073608089238405228e-05 1.664236697251908481e-05 9.408010373590514064e-05 3.160989581374451518e-05 7.315329276025295258e-05 9.073608089238405228e-05 1.664236697251908481e-05 9.408010373590514064e-05 3.160989581374451518e-05 4.334792613983154297e+00
9.000000000000000000e+03 7.059974450385197997e-05 2.438122101011686027e-05 4.148898369749076664e-06 2.607156238809693605e-05 8.877354957803618163e-06 6.248962745303288102e-05 2.438122101011686027e-05 4.148898369749076664e-06 2.607156238809693605e-05 8.877354957803618163e-06 2.264830350875854492e+00
