# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.303517323107168946e-02 1.341608119275077005e-02 3.518728805935705112e-02 6.111851170356620289e-01 3.606779961681640806e-02 8.881985066195653353e-03 1.455365855042674572e-01 1.872990520116358040e-02 9.933418280271050140e-04 6.298252412079961837e-02 1.332075635756531373e-02 3.499094094621890000e-02 6.120474619992287701e-01 3.613242891644118798e-02 8.881985066195653353e-03 1.455365855042674572e-01 1.872990520116358040e-02 9.933418280271050140e-04
1.000000000000000000e+02 3.322973943342117753e-04 2.020828340788510466e-02 1.797429842447558076e-04 4.521155503401469390e-04 1.160910285427767410e-04 2.246893600574830722e-05 6.648504998876465788e-02 1.422949105695993019e-02 4.756873343947615293e-04 3.238530975366242081e-04 2.018840528022353142e-02 1.742835321832760832e-04 4.419839679758467890e-04 1.124169235031159279e-04 2.246893600574830722e-05 6.648504998876465788e-02 1.422949105695993019e-02 4.756873343947615293e-04
2.000000000000000000e+02 2.371903365353442400e-04 1.982896464994031091e-02 1.514054178277190565e-04 1.594124656636801125e-04 1.904838311905747005e-04 3.071210486817658151e-05 6.620922840748574845e-02 1.423855481799421452e-02 4.202063886072704489e-04 2.302018355116300971e-04 1.981056848256346897e-02 1.464574708970336711e-04 1.551248123765095962e-04 1.848192021277573691e-04 3.071210486817658151e-05 6.620922840748574845e-02 1.423855481799421452e-02 4.202063886072704489e-04
3.000000000000000000e+02 2.052258123541753976e-04 1.980038709254753476e-02 1.161885020378427413e-04 8.304201455565357994e-05 2.764022271489166745e-04 3.670898425156211067e-05 6.576719214040047112e-02 1.421213295569251529e-02 4.048638895928389982e-04 1.982524381042525814e-04 1.978041332466131536e-02 1.122581920908086406e-04 8.033428075680499149e-05 2.683293730943448461e-04 3.670898425156211067e-05 6.576719214040047112e-02 1.421213295569251529e-02 4.048638895928389982e-04
4.000000000000000000e+02 2.097452094251920371e-04 1.966106066189863763e-02 6.464576576488938056e-05 6.841718960469028471e-05 3.059758021739108439e-04 4.291658192879543480e-05 6.550095010649023552e-02 1.418620057905373329e-02 4.086226585336247990e-04 2.024256072773004413e-04 1.964506842403864612e-02 6.237222335181141634e-05 6.596343656864101152e-05 2.969432029461203915e-04 4.291658192879543480e-05 6.550095010649023552e-02 1.418620057905373329e-02 4.086226585336247990e-04
5.000000000000000000e+02 2.150884276210480799e-04 1.940981422460661548e-02 3.752538955210659328e-05 6.761812653696321485e-05 3.114295990914517972e-04 4.509964431182546035e-05 6.524583598400240936e-02 1.415467543645533045e-02 4.354605252825468243e-04 2.072862506335189511e-04 1.940346995989283146e-02 3.613629478561676870e-05 6.501218287092781257e-05 3.020828599379072991e-04 4.509964431182546035e-05 6.524583598400240936e-02 1.415467543645533045e-02 4.354605252825468243e-04
6.000000000000000000e+02 2.203951374465020895e-04 1.903407254360018827e-02 2.948569055640156103e-05 6.995589919752866887e-05 3.125894211447975278e-04 5.566159671591852003e-05 6.490528245619381353e-02 1.410727114746546801e-02 4.986297142377797047e-04 2.117233643603929098e-04 1.904500334593808852e-02 2.833874110341519010e-05 6.691231286611120483e-05 3.028448633019540964e-04 5.566159671591852003e-05 6.490528245619381353e-02 1.410727114746546801e-02 4.986297142377797047e-04
7.000000000000000000e+02 2.358235222571684691e-04 1.856673483341950148e-02 2.897047003976812687e-05 8.837043042522024197e-05 3.240882318364263497e-04 1.035275827673280197e-04 6.449298721445899385e-02 1.403202734267579299e-02 6.186378694855592959e-04 2.254429830355659137e-04 1.860210491418247056e-02 2.778181315219314297e-05 8.399069176884508831e-05 3.132544864146962339e-04 1.035275827673280197e-04 6.449298721445899385e-02 1.403202734267579299e-02 6.186378694855592959e-04
8.000000000000000000e+02 2.483799393066154679e-04 1.822609496153451691e-02 2.557487468919841716e-05 1.229901893089458114e-04 3.516763240896983683e-04 1.887064713329337476e-04 6.419412081674545634e-02 1.394958322225960633e-02 7.569491833269069653e-04 2.367545939245110432e-04 1.827416601880704414e-02 2.444513822004935587e-05 1.166174874797069357e-04 3.391926630685454785e-04 1.887064713329337476e-04 6.419412081674545634e-02 1.394958322225960633e-02 7.569491833269069653e-04
9.000000000000000000e+02 2.233391916923001871e-04 1.805627443635845347e-02 2.092980690597501950e-05 1.436101328960088565e-04 3.674469651905083603e-04 2.348995732701741987e-04 6.405297237625638684e-02 1.389137193680546264e-02 8.386164881190522665e-04 2.123665622981059918e-04 1.809856030850978681e-02 1.991763629133501268e-05 1.361496099089113938e-04 3.538754983035369110e-04 2.348995732701741987e-04 6.405297237625638684e-02 1.389137193680546264e-02 8.386164881190522665e-04
1.000000000000000000e+03 1.972104254127978070e-04 1.793703801330032849e-02 2.034061051361036774e-05 1.621327208335000391e-04 3.733059282491122777e-04 2.355147278327979459e-04 6.396486301681918174e-02 1.384809775143755299e-02 8.768995948073531055e-04 1.871434263513176881e-04 1.796904782834082837e-02 1.933631878782607853e-05 1.538430249823826692e-04 3.590287338601003521e-04 2.355147278327979459e-04 6.396486301681918174e-02 1.384809775143755299e-02 8.768995948073531055e-04
