# step, loss_train, loss_test, metrics_test
1.600000000000000000e+03 1.745237190806174477e-04 1.734880130278020072e-02 4.023965331933493638e-05 2.257124974565061736e-04 4.944627539798270152e-04 1.812561141654168398e-04 6.308850758299086592e-02 1.359816051626710695e-02 9.993376311445948020e-04 1.745237190806174477e-04 1.734880130278020072e-02 4.023965331933493638e-05 2.257124974565061736e-04 4.944627539798270152e-04 1.812561141654168398e-04 6.308850758299086592e-02 1.359816051626710695e-02 9.993376311445948020e-04
1.700000000000000000e+03 1.643376283386724834e-04 1.708742831653348518e-02 4.912444129131852261e-05 2.172688868308069040e-04 5.424480064241171597e-04 1.787984037291328937e-04 6.284430005577337774e-02 1.349133241252073109e-02 1.072764617151361188e-03 1.643376283386724834e-04 1.708742831653348518e-02 4.912444129131852261e-05 2.172688868308069040e-04 5.424480064241171597e-04 1.787984037291328937e-04 6.284430005577337774e-02 1.349133241252073109e-02 1.072764617151361188e-03
1.800000000000000000e+03 1.870651595359191556e-04 1.694203195783044666e-02 5.949723148934954291e-05 1.906585233295661410e-04 6.529657595413508554e-04 1.678045844823983473e-04 6.222063724278566882e-02 1.331718190583241687e-02 1.189992195287477988e-03 1.870651595359191556e-04 1.694203195783044666e-02 5.949723148934954291e-05 1.906585233295661410e-04 6.529657595413508554e-04 1.678045844823983473e-04 6.222063724278566882e-02 1.331718190583241687e-02 1.189992195287477988e-03
1.900000000000000000e+03 3.173725238607313882e-04 1.668870007112784395e-02 8.348919101902472139e-05 2.198385591893180105e-04 8.190303321561276861e-04 1.480398831120464183e-04 6.152684675694029826e-02 1.313840842590091249e-02 1.310190341528112788e-03 3.173725238607313882e-04 1.668870007112784395e-02 8.348919101902472139e-05 2.198385591893180105e-04 8.190303321561276861e-04 1.480398831120464183e-04 6.152684675694029826e-02 1.313840842590091249e-02 1.310190341528112788e-03
2.000000000000000000e+03 4.563006016560341082e-04 1.646671500000882610e-02 7.066811959481807961e-05 2.438358434852796683e-04 9.728720371365777268e-04 1.312776777447681410e-04 6.076201627739977185e-02 1.297296535669543657e-02 1.427329757590905992e-03 4.563006016560341082e-04 1.646671500000882610e-02 7.066811959481807961e-05 2.438358434852796683e-04 9.728720371365777268e-04 1.312776777447681410e-04 6.076201627739977185e-02 1.297296535669543657e-02 1.427329757590905992e-03
2.000000000000000000e+03 4.563006016560341082e-04 1.646671500000882610e-02 7.066811959481807961e-05 2.438358434852796683e-04 9.728720371365777268e-04 1.312776777447681410e-04 6.076201627739977185e-02 1.297296535669543657e-02 1.427329757590905992e-03 4.563006016560341082e-04 1.646671500000882610e-02 7.066811959481807961e-05 2.438358434852796683e-04 9.728720371365777268e-04 1.312776777447681410e-04 6.076201627739977185e-02 1.297296535669543657e-02 1.427329757590905992e-03
3.000000000000000000e+03 7.680620531087685963e-04 6.612031851267870198e-04 8.208759642305566090e-04 8.097749832486581412e-04 9.154792457787853119e-04 5.155298372272676876e-05 8.556064618914978890e-04 1.762874375298105738e-04 1.036505157487252471e-04 7.680620531087685963e-04 6.612031851267870198e-04 8.208759642305566090e-04 8.097749832486581412e-04 9.154792457787853119e-04 5.155298372272676876e-05 8.556064618914978890e-04 1.762874375298105738e-04 1.036505157487252471e-04
4.000000000000000000e+03 1.634202534814580769e-04 1.432195308907425666e-04 1.645931341731157477e-04 1.275715436125300336e-04 1.666206829384723489e-04 1.246522516166629962e-05 1.840596226672133707e-04 1.778468253524956083e-04 4.123323899983379542e-05 1.634202534814580769e-04 1.432195308907425666e-04 1.645931341731157477e-04 1.275715436125300336e-04 1.666206829384723489e-04 1.246522516166629962e-05 1.840596226672133707e-04 1.778468253524956083e-04 4.123323899983379542e-05
5.000000000000000000e+03 7.509313969504793603e-05 6.399633021648676561e-05 6.201601079270276106e-05 6.557407370451691527e-05 8.594666171606392174e-05 8.992685634141626109e-06 1.144774200476355040e-04 1.576374092619528002e-04 1.453561683212536964e-05 7.509313969504793603e-05 6.399633021648676561e-05 6.201601079270276106e-05 6.557407370451691527e-05 8.594666171606392174e-05 8.992685634141626109e-06 1.144774200476355040e-04 1.576374092619528002e-04 1.453561683212536964e-05
6.000000000000000000e+03 4.467210628961990260e-05 4.895860609062900734e-05 5.089937491649249983e-05 3.207219907942240167e-05 6.529499602433825830e-05 5.468943838067285174e-06 6.829808478590990335e-05 1.266804122799722061e-04 6.652767286234511431e-06 4.467210628961990260e-05 4.895860609062900734e-05 5.089937491649249983e-05 3.207219907942240167e-05 6.529499602433825830e-05 5.468943838067285174e-06 6.829808478590990335e-05 1.266804122799722061e-04 6.652767286234511431e-06
7.000000000000000000e+03 3.167605144443716333e-05 2.519334456611625774e-05 4.111603036815266490e-05 2.608367921725790133e-05 4.380248202728633655e-05 7.286013709340013279e-06 4.900525431926858893e-05 1.023327056601788180e-04 3.745926857935117082e-06 3.167605144443716333e-05 2.519334456611625774e-05 4.111603036815266490e-05 2.608367921725790133e-05 4.380248202728633655e-05 7.286013709340013279e-06 4.900525431926858893e-05 1.023327056601788180e-04 3.745926857935117082e-06
8.000000000000000000e+03 2.332007331880432270e-05 1.966273660926703046e-05 3.483500217662399440e-05 2.213887915413197143e-05 3.362985122993640476e-05 3.968826196551764636e-06 3.316492678670666038e-05 8.615852279303164109e-05 3.502638483936346727e-06 2.332007331880432270e-05 1.966273660926703046e-05 3.483500217662399440e-05 2.213887915413197143e-05 3.362985122993640476e-05 3.968826196551764636e-06 3.316492678670666038e-05 8.615852279303164109e-05 3.502638483936346727e-06
9.000000000000000000e+03 1.474244816147008485e-05 1.790667841674859804e-05 3.468510494979125944e-05 1.787654134625436963e-05 2.513348499113083131e-05 2.226037352921281231e-06 2.417353316715045806e-05 7.463503684384266673e-05 3.195117378473323127e-06 1.474244816147008485e-05 1.790667841674859804e-05 3.468510494979125944e-05 1.787654134625436963e-05 2.513348499113083131e-05 2.226037352921281231e-06 2.417353316715045806e-05 7.463503684384266673e-05 3.195117378473323127e-06
1.000000000000000000e+04 1.345023103397820512e-05 1.469391069521230921e-05 2.839352167137865895e-05 1.435321276580412363e-05 2.046428319531909257e-05 2.987869244689940566e-06 1.576269016252334224e-05 6.697184551354525201e-05 2.407706309151306934e-06 1.345023103397820512e-05 1.469391069521230921e-05 2.839352167137865895e-05 1.435321276580412363e-05 2.046428319531909257e-05 2.987869244689940566e-06 1.576269016252334224e-05 6.697184551354525201e-05 2.407706309151306934e-06
1.100000000000000000e+04 1.242569068555594105e-05 9.405388806942300469e-06 2.202142015400344131e-05 1.262893956016832138e-05 2.110354174590006713e-05 2.764075182912691029e-06 1.084164961117080436e-05 6.256660778757058123e-05 2.090268992911641536e-06 1.242569068555594105e-05 9.405388806942300469e-06 2.202142015400344131e-05 1.262893956016832138e-05 2.110354174590006713e-05 2.764075182912691029e-06 1.084164961117080436e-05 6.256660778757058123e-05 2.090268992911641536e-06
1.200000000000000000e+04 8.955833785731878743e-06 8.505430525775097404e-06 1.894830459445220872e-05 1.128271781285856214e-05 1.879345488375568432e-05 2.545029542504658417e-06 7.727212632147370582e-06 6.087558290013569360e-05 1.334256713649305678e-06 8.955833785731878743e-06 8.505430525775097404e-06 1.894830459445220872e-05 1.128271781285856214e-05 1.879345488375568432e-05 2.545029542504658417e-06 7.727212632147370582e-06 6.087558290013569360e-05 1.334256713649305678e-06
1.300000000000000000e+04 7.220648843685009302e-06 6.724503422603071022e-06 1.574753916352777551e-05 9.523796121072130777e-06 1.799643116316153494e-05 2.241716441387365418e-06 6.037122672419776243e-06 5.886697881503804338e-05 1.187262102251592085e-06 7.220648843685009302e-06 6.724503422603071022e-06 1.574753916352777551e-05 9.523796121072130777e-06 1.799643116316153494e-05 2.241716441387365418e-06 6.037122672419776243e-06 5.886697881503804338e-05 1.187262102251592085e-06
1.400000000000000000e+04 6.372859351097654468e-06 5.290268778361821152e-06 1.448423611215658069e-05 8.398171291517667208e-06 1.654184015087318416e-05 1.562547132241034394e-06 4.147564468670475036e-06 5.728569000763973444e-05 7.785367260290358300e-07 6.372859351097654468e-06 5.290268778361821152e-06 1.448423611215658069e-05 8.398171291517667208e-06 1.654184015087318416e-05 1.562547132241034394e-06 4.147564468670475036e-06 5.728569000763973444e-05 7.785367260290358300e-07
1.500000000000000000e+04 5.295347516109168924e-06 4.048409816992954800e-06 1.350969377895664800e-05 7.262306863803906186e-06 1.391327715755206673e-05 1.583854864270826662e-06 3.757489505854882365e-06 5.663341237088493463e-05 3.118000850099704944e-07 5.295347516109168924e-06 4.048409816992954800e-06 1.350969377895664800e-05 7.262306863803906186e-06 1.391327715755206673e-05 1.583854864270826662e-06 3.757489505854882365e-06 5.663341237088493463e-05 3.118000850099704944e-07
1.600000000000000000e+04 4.341538948977887785e-06 3.917128083075383032e-06 1.214495569789890386e-05 6.002148889708179143e-06 1.191798857095967892e-05 1.176773621519440865e-06 3.523546875144651750e-06 5.616797346119502775e-05 1.974134253817338757e-07 4.341538948977887785e-06 3.917128083075383032e-06 1.214495569789890386e-05 6.002148889708179143e-06 1.191798857095967892e-05 1.176773621519440865e-06 3.523546875144651750e-06 5.616797346119502775e-05 1.974134253817338757e-07
1.700000000000000000e+04 3.958586266851476099e-06 3.642108629063379343e-06 1.047186364833888678e-05 5.482501689466932111e-06 1.089140415503225370e-05 7.808155944115923986e-07 2.770813838987676223e-06 5.508683663250541515e-05 2.324870927791570461e-07 3.958586266851476099e-06 3.642108629063379343e-06 1.047186364833888678e-05 5.482501689466932111e-06 1.089140415503225370e-05 7.808155944115923986e-07 2.770813838987676223e-06 5.508683663250541515e-05 2.324870927791570461e-07
