# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.331031658438768840e-02 1.370035160565728771e-01 6.077810566544238069e-02 1.615572172574939458e-01 1.258688880323398651e+00 1.143516400378983416e-01 1.627791152768873553e-02 2.191744773069811102e-03 6.666197937072032825e-04 1.869875538047656785e-02 2.457786770307341107e-01 3.232780358892630226e-03 2.524254494766895243e-02 6.567636478588406712e-04 6.116604005762402152e-02 1.331031658438768840e-02 1.370035160565728771e-01 6.077810566544238069e-02 1.615572172574939458e-01 1.258688880323398651e+00 1.143516400378983416e-01 1.627791152768873553e-02 2.191744773069811102e-03 6.666197937072032825e-04 1.869875538047656785e-02 2.457786770307341107e-01 3.232780358892630226e-03 2.524254494766895243e-02 6.567636478588406712e-04 6.116604005762402152e-02
1.000000000000000000e+02 1.409344903850906321e-03 2.979016938671535247e-02 1.564167521794608757e-04 1.483956544960472886e-04 3.401894271637585614e-03 1.743382212621474219e-04 5.780734281776344274e-04 3.202259412021651874e-04 5.240634636104850952e-06 3.668705922392230382e-04 3.753266006951758160e-02 2.421565079470545793e-04 7.217813072213599039e-04 2.559680592554216681e-05 6.302318235815805580e-02 1.409344903850906321e-03 2.979016938671535247e-02 1.564167521794608757e-04 1.483956544960472886e-04 3.401894271637585614e-03 1.743382212621474219e-04 5.780734281776344274e-04 3.202259412021651874e-04 5.240634636104850952e-06 3.668705922392230382e-04 3.753266006951758160e-02 2.421565079470545793e-04 7.217813072213599039e-04 2.559680592554216681e-05 6.302318235815805580e-02
2.000000000000000000e+02 7.112457667426077710e-04 3.133439108779426802e-02 4.371878462886562056e-05 1.927140823010490851e-04 2.990764246655112923e-03 1.126939548574819284e-04 3.783564925218433988e-04 1.512580231065209632e-04 1.811142640479041006e-05 1.529651828967233164e-04 3.515765184196364274e-02 2.228003391875696816e-04 9.866003876316331925e-04 1.129328317684070212e-05 4.507956922648236747e-02 7.112457667426077710e-04 3.133439108779426802e-02 4.371878462886562056e-05 1.927140823010490851e-04 2.990764246655112923e-03 1.126939548574819284e-04 3.783564925218433988e-04 1.512580231065209632e-04 1.811142640479041006e-05 1.529651828967233164e-04 3.515765184196364274e-02 2.228003391875696816e-04 9.866003876316331925e-04 1.129328317684070212e-05 4.507956922648236747e-02
3.000000000000000000e+02 6.138496476236081400e-04 2.941569880999386419e-02 3.157547003721335654e-05 2.016332906492684593e-04 1.700822798705269728e-03 1.037624985807757458e-04 1.733050544505506036e-04 1.947187043349163469e-04 1.155818219166202573e-05 9.538484022030138199e-05 3.496805285060106128e-02 2.121216721657490697e-04 1.073053788007734613e-03 9.038833071950037206e-06 4.072051960524694647e-02 6.138496476236081400e-04 2.941569880999386419e-02 3.157547003721335654e-05 2.016332906492684593e-04 1.700822798705269728e-03 1.037624985807757458e-04 1.733050544505506036e-04 1.947187043349163469e-04 1.155818219166202573e-05 9.538484022030138199e-05 3.496805285060106128e-02 2.121216721657490697e-04 1.073053788007734613e-03 9.038833071950037206e-06 4.072051960524694647e-02
4.000000000000000000e+02 7.816478339021120823e-04 2.718937354425254860e-02 6.217513339480292814e-05 2.207352004835499613e-04 1.057605955986440924e-03 2.824447401624684468e-04 6.163285723275952269e-04 1.286248591186777085e-04 1.526262224837370121e-05 1.137723426730398538e-04 3.284866378245954871e-02 1.331016518898772824e-04 9.145109960462329034e-04 8.506209385719908157e-06 4.025237007970251801e-02 7.816478339021120823e-04 2.718937354425254860e-02 6.217513339480292814e-05 2.207352004835499613e-04 1.057605955986440924e-03 2.824447401624684468e-04 6.163285723275952269e-04 1.286248591186777085e-04 1.526262224837370121e-05 1.137723426730398538e-04 3.284866378245954871e-02 1.331016518898772824e-04 9.145109960462329034e-04 8.506209385719908157e-06 4.025237007970251801e-02
5.000000000000000000e+02 1.111091882450443045e-03 2.521148461375195132e-02 7.352643398261602531e-05 2.275904003572577165e-04 1.009285865169968826e-03 5.072769708611217206e-04 7.991102133852883999e-04 1.058397865145588724e-04 6.428612611917919294e-06 1.505373790372243627e-04 3.089394914891275407e-02 1.140814014468026743e-04 9.165092142888487401e-04 1.198440601452694850e-05 3.981217161756681749e-02 1.111091882450443045e-03 2.521148461375195132e-02 7.352643398261602531e-05 2.275904003572577165e-04 1.009285865169968826e-03 5.072769708611217206e-04 7.991102133852883999e-04 1.058397865145588724e-04 6.428612611917919294e-06 1.505373790372243627e-04 3.089394914891275407e-02 1.140814014468026743e-04 9.165092142888487401e-04 1.198440601452694850e-05 3.981217161756681749e-02
6.000000000000000000e+02 1.070695714427368590e-03 2.417978898319562975e-02 5.047289608618671191e-05 1.872664345179060640e-04 1.074642812096789773e-03 5.147665966084565914e-04 8.343203823152636972e-04 9.260584738921982719e-05 6.504235340301670993e-06 1.421308448183702857e-04 2.922726158710229130e-02 1.253331675747439719e-04 1.028331711232202423e-03 8.469806926240737482e-06 3.966436044735596050e-02 1.070695714427368590e-03 2.417978898319562975e-02 5.047289608618671191e-05 1.872664345179060640e-04 1.074642812096789773e-03 5.147665966084565914e-04 8.343203823152636972e-04 9.260584738921982719e-05 6.504235340301670993e-06 1.421308448183702857e-04 2.922726158710229130e-02 1.253331675747439719e-04 1.028331711232202423e-03 8.469806926240737482e-06 3.966436044735596050e-02
7.000000000000000000e+02 8.412350844610799131e-04 2.355351491788804444e-02 3.152277325720715360e-05 1.458624558825498028e-04 9.940755686071740121e-04 4.369917830601515157e-04 8.657199174026874913e-04 6.756479476812394494e-05 1.047930275702766360e-05 1.412611324277993866e-04 2.772584175592627403e-02 1.479435965836442914e-04 1.114847329407313899e-03 8.388794150506404792e-06 3.966787737339494413e-02 8.412350844610799131e-04 2.355351491788804444e-02 3.152277325720715360e-05 1.458624558825498028e-04 9.940755686071740121e-04 4.369917830601515157e-04 8.657199174026874913e-04 6.756479476812394494e-05 1.047930275702766360e-05 1.412611324277993866e-04 2.772584175592627403e-02 1.479435965836442914e-04 1.114847329407313899e-03 8.388794150506404792e-06 3.966787737339494413e-02
8.000000000000000000e+02 5.402466485901580122e-04 2.315982796983608039e-02 2.639596112803433851e-05 1.455805565980995860e-04 8.975101221971183273e-04 3.713991924414572596e-04 9.352148481643963226e-04 4.770527240990397877e-05 1.827261637201904455e-05 1.638484438874797183e-04 2.591863602854733994e-02 1.783361537712603681e-04 1.198014078117232151e-03 8.028917190448573617e-06 3.971160887125925465e-02 5.402466485901580122e-04 2.315982796983608039e-02 2.639596112803433851e-05 1.455805565980995860e-04 8.975101221971183273e-04 3.713991924414572596e-04 9.352148481643963226e-04 4.770527240990397877e-05 1.827261637201904455e-05 1.638484438874797183e-04 2.591863602854733994e-02 1.783361537712603681e-04 1.198014078117232151e-03 8.028917190448573617e-06 3.971160887125925465e-02
9.000000000000000000e+02 3.342017171148389267e-04 2.302897662176381713e-02 3.518889801643533842e-05 1.774475246982858882e-04 8.241558595703111145e-04 3.093441322216538441e-04 1.058581671657719088e-03 3.586135368304433290e-05 2.419278837710501126e-05 2.122202330111954327e-04 2.411018907991583152e-02 2.127590283861631850e-04 1.288086924111591204e-03 8.492272901891610435e-06 3.978350990447010460e-02 3.342017171148389267e-04 2.302897662176381713e-02 3.518889801643533842e-05 1.774475246982858882e-04 8.241558595703111145e-04 3.093441322216538441e-04 1.058581671657719088e-03 3.586135368304433290e-05 2.419278837710501126e-05 2.122202330111954327e-04 2.411018907991583152e-02 2.127590283861631850e-04 1.288086924111591204e-03 8.492272901891610435e-06 3.978350990447010460e-02
