# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.308965115751019856e-02 6.720588597149043664e-02 1.885823247084999392e-03 2.528189036032424397e-01 3.587612934884585880e-01 1.914780190490147638e-01 1.789256380297488081e-03 1.163624705574789475e-02 7.267078058291492892e-03 1.280236437276633006e-02 1.162887855081187610e-01 9.409123755227468159e-04 6.163379014844789540e-03 8.390775930818674202e-05 8.136525654317987299e-02 2.308965115751019856e-02 6.720588597149043664e-02 1.885823247084999392e-03 2.528189036032424397e-01 3.587612934884585880e-01 1.914780190490147638e-01 1.789256380297488081e-03 1.163624705574789475e-02 7.267078058291492892e-03 1.280236437276633006e-02 1.162887855081187610e-01 9.409123755227468159e-04 6.163379014844789540e-03 8.390775930818674202e-05 8.136525654317987299e-02
1.000000000000000000e+02 1.344476417572389041e-03 3.211165529981694494e-02 7.994395964009999979e-05 1.174238741316242660e-04 3.521558024293574250e-03 1.047127468532108231e-04 8.114254507133092896e-04 2.712456925225162569e-04 4.056205135688082037e-06 1.456084661376222682e-04 3.586805937603598088e-02 2.178861954239347460e-04 6.526847050311074434e-04 8.923527504740438952e-05 5.630290554197967673e-02 1.344476417572389041e-03 3.211165529981694494e-02 7.994395964009999979e-05 1.174238741316242660e-04 3.521558024293574250e-03 1.047127468532108231e-04 8.114254507133092896e-04 2.712456925225162569e-04 4.056205135688082037e-06 1.456084661376222682e-04 3.586805937603598088e-02 2.178861954239347460e-04 6.526847050311074434e-04 8.923527504740438952e-05 5.630290554197967673e-02
2.000000000000000000e+02 5.563847625750056826e-04 3.001793717484404350e-02 3.743169520643051045e-05 2.018613805752813694e-04 2.675804838146753333e-03 9.427182227749478444e-05 4.857721147796721325e-04 1.395506434322065805e-04 8.008373245805426360e-06 9.592772541224885662e-05 3.728947144109036327e-02 2.418209643239129436e-04 1.070884856626273850e-03 1.689466477593273491e-05 4.104455746589660836e-02 5.563847625750056826e-04 3.001793717484404350e-02 3.743169520643051045e-05 2.018613805752813694e-04 2.675804838146753333e-03 9.427182227749478444e-05 4.857721147796721325e-04 1.395506434322065805e-04 8.008373245805426360e-06 9.592772541224885662e-05 3.728947144109036327e-02 2.418209643239129436e-04 1.070884856626273850e-03 1.689466477593273491e-05 4.104455746589660836e-02
3.000000000000000000e+02 4.264100952825091015e-04 3.022094106179841130e-02 4.020135063887859262e-05 9.111142308479541741e-05 1.031267438800079813e-03 9.627798797181620107e-05 2.594278954217375246e-04 1.344801091472849601e-04 9.899796398505835712e-06 1.135321376721433082e-04 3.518543509106708544e-02 2.097755267954192339e-04 7.711786650952624691e-04 1.212697092660229282e-05 4.066321428698360663e-02 4.264100952825091015e-04 3.022094106179841130e-02 4.020135063887859262e-05 9.111142308479541741e-05 1.031267438800079813e-03 9.627798797181620107e-05 2.594278954217375246e-04 1.344801091472849601e-04 9.899796398505835712e-06 1.135321376721433082e-04 3.518543509106708544e-02 2.097755267954192339e-04 7.711786650952624691e-04 1.212697092660229282e-05 4.066321428698360663e-02
4.000000000000000000e+02 6.086445265160160979e-04 2.845899604733399466e-02 6.203320289233455939e-05 1.191942912537870362e-04 4.314866365696955241e-04 8.311290450076549150e-05 3.262147446680059332e-04 7.087933586830695890e-05 9.119492187084261384e-06 2.591471726670015099e-04 3.214368362971648657e-02 1.910244964308631117e-04 3.720017396524415132e-04 1.265984547174234200e-05 4.003551532028681165e-02 6.086445265160160979e-04 2.845899604733399466e-02 6.203320289233455939e-05 1.191942912537870362e-04 4.314866365696955241e-04 8.311290450076549150e-05 3.262147446680059332e-04 7.087933586830695890e-05 9.119492187084261384e-06 2.591471726670015099e-04 3.214368362971648657e-02 1.910244964308631117e-04 3.720017396524415132e-04 1.265984547174234200e-05 4.003551532028681165e-02
5.000000000000000000e+02 1.175313279761194558e-03 2.498045729700919260e-02 5.214948373964586577e-05 2.162497383942145967e-04 4.877142557982156574e-04 3.597303062752584099e-04 7.041323039060784711e-04 4.984182470108313286e-05 2.943106873921399054e-05 1.001244309390086586e-04 2.825928061509059772e-02 1.469411728164628965e-04 7.953242443787088148e-04 2.177329965986877724e-05 3.971164146652957777e-02 1.175313279761194558e-03 2.498045729700919260e-02 5.214948373964586577e-05 2.162497383942145967e-04 4.877142557982156574e-04 3.597303062752584099e-04 7.041323039060784711e-04 4.984182470108313286e-05 2.943106873921399054e-05 1.001244309390086586e-04 2.825928061509059772e-02 1.469411728164628965e-04 7.953242443787088148e-04 2.177329965986877724e-05 3.971164146652957777e-02
6.000000000000000000e+02 8.647122435985574607e-04 2.316021474168812946e-02 6.782245812072107535e-05 2.158126497153146570e-04 7.017296250285061680e-04 3.428156992136828876e-04 8.847319418546700310e-04 4.237311598500561238e-05 3.867572962891822186e-05 1.364782465715617423e-04 2.742053377981305481e-02 1.586316110472923340e-04 1.062936755463969162e-03 1.834287679030969647e-05 3.977885546225855273e-02 8.647122435985574607e-04 2.316021474168812946e-02 6.782245812072107535e-05 2.158126497153146570e-04 7.017296250285061680e-04 3.428156992136828876e-04 8.847319418546700310e-04 4.237311598500561238e-05 3.867572962891822186e-05 1.364782465715617423e-04 2.742053377981305481e-02 1.586316110472923340e-04 1.062936755463969162e-03 1.834287679030969647e-05 3.977885546225855273e-02
7.000000000000000000e+02 6.953315908663633112e-04 2.241673907338706181e-02 7.336390489966173516e-05 1.733352703756421969e-04 8.023226760584864893e-04 2.643689478542095230e-04 9.944618322978359889e-04 4.802462563732600332e-05 3.390107268848210464e-05 1.615845262544955371e-04 2.638055843131855913e-02 1.825169870050832670e-04 1.152082069426921263e-03 1.320850278695414660e-05 3.985871622080234405e-02 6.953315908663633112e-04 2.241673907338706181e-02 7.336390489966173516e-05 1.733352703756421969e-04 8.023226760584864893e-04 2.643689478542095230e-04 9.944618322978359889e-04 4.802462563732600332e-05 3.390107268848210464e-05 1.615845262544955371e-04 2.638055843131855913e-02 1.825169870050832670e-04 1.152082069426921263e-03 1.320850278695414660e-05 3.985871622080234405e-02
8.000000000000000000e+02 5.238799186832513149e-04 2.110497402466118833e-02 9.205785870964226867e-05 1.337246087857500623e-03 1.624513833969365960e-03 1.007318776094282692e-03 1.160671999811977622e-03 5.281738839540696769e-05 2.474857535083546019e-05 1.470160281835742656e-04 2.625041764909352704e-02 1.726254364540922767e-04 1.173428747115196980e-03 7.929882160797518538e-06 3.998821673426657813e-02 5.238799186832513149e-04 2.110497402466118833e-02 9.205785870964226867e-05 1.337246087857500623e-03 1.624513833969365960e-03 1.007318776094282692e-03 1.160671999811977622e-03 5.281738839540696769e-05 2.474857535083546019e-05 1.470160281835742656e-04 2.625041764909352704e-02 1.726254364540922767e-04 1.173428747115196980e-03 7.929882160797518538e-06 3.998821673426657813e-02
9.000000000000000000e+02 3.533740956149835364e-04 2.159940294739199143e-02 8.986129899750587113e-05 1.430490262789393572e-04 9.213120789454864101e-04 2.038391967829277461e-04 1.197750566584374499e-03 4.848217800811980139e-05 1.753994937557242873e-05 1.532979287477992001e-04 2.427960731860435636e-02 2.102983818799593070e-04 1.080364525514605463e-03 7.838356717213566441e-06 4.004091957646518929e-02 3.533740956149835364e-04 2.159940294739199143e-02 8.986129899750587113e-05 1.430490262789393572e-04 9.213120789454864101e-04 2.038391967829277461e-04 1.197750566584374499e-03 4.848217800811980139e-05 1.753994937557242873e-05 1.532979287477992001e-04 2.427960731860435636e-02 2.102983818799593070e-04 1.080364525514605463e-03 7.838356717213566441e-06 4.004091957646518929e-02
