# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 4.159881733357906342e-03 9.819433093070983887e-02 4.210103303194046021e-03 2.195007801055908203e-01 4.708526432514190674e-01 1.979814022779464722e-01 7.427188567817211151e-03 6.740720127709209919e-04 4.207194317132234573e-03 6.464843754656612873e-04 1.596161276102066040e-01 5.477434489876031876e-03 1.048785075545310974e-02 1.458413805812597275e-02 1.005877647548913956e-02 6.395949050784111023e-03 1.541055589914321899e-01 3.205598797649145126e-03 9.828633815050125122e-02 2.793857362121343613e-03 2.110888659954071045e-01 4.682135581970214844e-01 1.671989411115646362e-01 7.506711874157190323e-03 5.018623778596520424e-04 2.695687348023056984e-03 6.464843754656612873e-04 1.596161276102066040e-01 5.477434489876031876e-03 1.048785075545310974e-02 1.458413805812597275e-02 1.005877647548913956e-02 6.395949050784111023e-03 1.541055440902709961e-01
1.000000000000000000e+02 9.936495189322158694e-05 1.497422996908426285e-02 2.088536712108179927e-04 3.451826341915875673e-04 2.674070419743657112e-03 9.528883965685963631e-04 3.225541731808334589e-04 4.238462715875357389e-04 1.393459824612364173e-04 2.421145327389240265e-04 4.612226039171218872e-02 4.826200602110475302e-04 9.330212196800857782e-05 3.757197700906544924e-04 1.081685069948434830e-03 7.627363083884119987e-04 1.742833852767944336e-01 6.909447984071448445e-05 1.264121104031801224e-02 1.272013760171830654e-04 2.809939032886177301e-04 1.790202572010457516e-03 8.223899058066308498e-04 2.646344655659049749e-04 3.954736166633665562e-04 1.103102476918138564e-04 2.421145327389240265e-04 4.612226039171218872e-02 4.826200602110475302e-04 9.330212196800857782e-05 3.757197700906544924e-04 1.081685069948434830e-03 7.627363083884119987e-04 1.742833852767944336e-01
2.000000000000000000e+02 1.887444959720596671e-04 2.305729687213897705e-02 2.631999377626925707e-04 4.693536611739546061e-04 7.468981668353080750e-03 8.832982275635004044e-04 6.688292487524449825e-04 8.780155912972986698e-04 4.895165911875665188e-04 1.245933002792298794e-03 3.318208828568458557e-02 1.497280900366604328e-03 4.108996654395014048e-04 3.111860132776200771e-04 2.651372778927907348e-05 4.571341196424327791e-05 1.374554336071014404e-01 1.124599948525428772e-04 1.959462091326713562e-02 1.773533585947006941e-04 3.706478746607899666e-04 5.434071179479360580e-03 6.206327816471457481e-04 4.804013588000088930e-04 6.113053532317280769e-04 3.770728071685880423e-04 1.245933002792298794e-03 3.318208828568458557e-02 1.497280900366604328e-03 4.108996654395014048e-04 3.111860132776200771e-04 2.651372778927907348e-05 4.571341196424327791e-05 1.374554336071014404e-01
3.000000000000000000e+02 4.541630041785538197e-04 3.994436934590339661e-03 3.181930514983832836e-04 5.475163925439119339e-04 2.132216468453407288e-03 1.675344537943601608e-03 3.036846756003797054e-04 1.984961563721299171e-03 1.967687421711161733e-05 4.604629357345402241e-04 8.444438874721527100e-02 7.488610572181642056e-05 2.859063388314098120e-04 1.620612456463277340e-03 6.905197631567716599e-03 4.689239431172609329e-03 1.400741636753082275e-01 2.867180737666785717e-04 3.044643905013799667e-03 1.888318365672603250e-04 3.893235698342323303e-04 1.908446662127971649e-03 1.353220082819461823e-03 2.456623187754303217e-04 2.026213333010673523e-03 1.122686353483004496e-05 4.604629357345402241e-04 8.444438874721527100e-02 7.488610572181642056e-05 2.859063388314098120e-04 1.620612456463277340e-03 6.905197631567716599e-03 4.689239431172609329e-03 1.400741934776306152e-01
4.000000000000000000e+02 2.737363683991134167e-04 1.930200494825839996e-02 1.873452420113608241e-04 4.018228792119771242e-04 5.631141364574432373e-03 4.961795639246702194e-04 4.170383326709270477e-04 4.473921144381165504e-04 2.786059048958122730e-04 8.164796163327991962e-04 3.787203505635261536e-02 9.968981612473726273e-04 1.145972200902178884e-04 1.906457619043067098e-04 3.399750276003032923e-04 1.337786816293373704e-04 8.624414354562759399e-02 1.757736899890005589e-04 1.554860640317201614e-02 1.390146644553169608e-04 2.896774676628410816e-04 3.994503058493137360e-03 3.327931626699864864e-04 3.084082854911684990e-04 3.064004413317888975e-04 2.010115422308444977e-04 8.164796163327991962e-04 3.787203505635261536e-02 9.968981612473726273e-04 1.145972200902178884e-04 1.906457619043067098e-04 3.399750276003032923e-04 1.337786816293373704e-04 8.624412864446640015e-02
5.000000000000000000e+02 9.760493412613868713e-05 1.705343835055828094e-02 1.605965371709316969e-04 5.814897012896835804e-04 5.277900025248527527e-03 6.026177434250712395e-04 4.860508488491177559e-04 2.615728299133479595e-04 2.035068609984591603e-04 6.540759350173175335e-04 3.964660689234733582e-02 8.130201604217290878e-04 2.607618807815015316e-04 3.127967938780784607e-04 3.713328333105891943e-04 1.493511808803305030e-04 5.332548171281814575e-02 6.446984480135142803e-05 1.357165258377790451e-02 1.062886949512176216e-04 4.387992084957659245e-04 3.900955198332667351e-03 4.091426089871674776e-04 3.678748616948723793e-04 1.779573649400845170e-04 1.471879368182271719e-04 6.540759350173175335e-04 3.964660689234733582e-02 8.130201604217290878e-04 2.607618807815015316e-04 3.127967938780784607e-04 3.713328333105891943e-04 1.493511808803305030e-04 5.332546681165695190e-02
6.000000000000000000e+02 9.922830940922722220e-05 1.592659018933773041e-02 1.556966599309816957e-04 5.347510450519621372e-04 3.606274258345365524e-03 4.464605008251965046e-04 3.839692217297852039e-04 1.248454209417104721e-04 1.100252920878119767e-04 6.099074380472302437e-04 4.078501462936401367e-02 6.837557884864509106e-04 2.925722801592200994e-04 2.589070354588329792e-04 3.863470337819308043e-04 2.295376907568424940e-04 4.758028686046600342e-02 7.524368265876546502e-05 1.260307058691978455e-02 9.849454363575205207e-05 4.095377225894480944e-04 2.614845056086778641e-03 3.108053060714155436e-04 2.843189868144690990e-04 7.982684473972767591e-05 7.402148912660777569e-05 6.099074380472302437e-04 4.078501462936401367e-02 6.837557884864509106e-04 2.925722801592200994e-04 2.589070354588329792e-04 3.863470337819308043e-04 2.295376907568424940e-04 4.758028686046600342e-02
7.000000000000000000e+02 9.392132051289081573e-05 1.552734151482582092e-02 1.534465118311345577e-04 4.496251640375703573e-04 2.698833821341395378e-03 3.464646870270371437e-04 2.835141494870185852e-04 1.025890305754728615e-04 7.413735875161364675e-05 6.427814369089901447e-04 4.067780077457427979e-02 6.635569734498858452e-04 3.042541502509266138e-04 2.187869540648534894e-04 2.566259354352951050e-04 2.116966352332383394e-04 4.736848175525665283e-02 7.610945613123476505e-05 1.233688369393348694e-02 1.005192680167965591e-04 3.461738815531134605e-04 1.901965239085257053e-03 2.481580304447561502e-04 2.073381037916988134e-04 6.275334453675895929e-05 4.641908890334889293e-05 6.427814369089901447e-04 4.067780077457427979e-02 6.635569734498858452e-04 3.042541502509266138e-04 2.187869540648534894e-04 2.566259354352951050e-04 2.116966352332383394e-04 4.736847802996635437e-02
8.000000000000000000e+02 8.883287955541163683e-05 1.523944549262523651e-02 1.591149775777012110e-04 3.742287226486951113e-04 2.116818679496645927e-03 2.929441689047962427e-04 2.230441896244883537e-04 9.731669706525281072e-05 5.616553244180977345e-05 6.767724407836794853e-04 4.043081775307655334e-02 6.648284033872187138e-04 3.077210858464241028e-04 1.998295629164204001e-04 1.478850754210725427e-04 1.696007966529577971e-04 4.736402630805969238e-02 7.212815398816019297e-05 1.218827348202466965e-02 1.079128342098556459e-04 2.909237518906593323e-04 1.447978545911610126e-03 2.149490610463544726e-04 1.635389198781922460e-04 5.835240517626516521e-05 3.356471279403194785e-05 6.767724407836794853e-04 4.043081775307655334e-02 6.648284033872187138e-04 3.077210858464241028e-04 1.998295629164204001e-04 1.478850754210725427e-04 1.696007966529577971e-04 4.736403375864028931e-02
9.000000000000000000e+02 8.516301750205457211e-05 1.502094231545925140e-02 1.665178278926759958e-04 3.079700400121510029e-04 1.658902736380696297e-03 2.613410761114209890e-04 1.839181350078433752e-04 9.429045894648879766e-05 4.377036748337559402e-05 7.111643208190798759e-04 4.017492011189460754e-02 6.704730913043022156e-04 3.002781595569103956e-04 1.872523862402886152e-04 7.498795457649976015e-05 1.277652190765365958e-04 4.737109690904617310e-02 6.634909368585795164e-05 1.209553238004446030e-02 1.157132865046150982e-04 2.423871337668970227e-04 1.091630547307431698e-03 1.948294229805469513e-04 1.359425368718802929e-04 5.587418127106502652e-05 2.536513784434646368e-05 7.111643208190798759e-04 4.017492011189460754e-02 6.704730913043022156e-04 3.002781595569103956e-04 1.872523862402886152e-04 7.498795457649976015e-05 1.277652190765365958e-04 4.737111553549766541e-02
