# x
-1.429695444997988740e-32 -6.123234262925839272e-17 1.000000000000000000e+00
-1.000000000000000000e+00 1.224646852585167854e-16 0.000000000000000000e+00
-2.250848179309638056e-16 -9.640144705772399902e-01 2.658498585224151611e-01
-2.240856366905589515e-16 -9.597350358963012695e-01 2.809069454669952393e-01
-2.225908882364511284e-16 -9.533331394195556641e-01 3.019203543663024902e-01
-2.203125151921248698e-16 -9.435751438140869141e-01 3.311584591865539551e-01
-2.167826112635609800e-16 -9.284569621086120605e-01 3.714400529861450195e-01
-2.122167992753948816e-16 -9.089020490646362305e-01 4.170096516609191895e-01
-2.071291488172711300e-16 -8.871122002601623535e-01 4.615538120269775391e-01
-2.015321800949413278e-16 -8.631409406661987305e-01 5.049630403518676758e-01
-1.954396441589085565e-16 -8.370472788810729980e-01 5.471305847167968750e-01
-1.888665229044273765e-16 -8.088952898979187012e-01 5.879527330398559570e-01
-1.818289761319446239e-16 -7.787542343139648438e-01 6.273291110992431641e-01
-1.743443283122096091e-16 -7.466982603073120117e-01 6.651629209518432617e-01
-1.664309627071557107e-16 -7.128061652183532715e-01 7.013610601425170898e-01
-1.581083478396799768e-16 -6.771613359451293945e-01 7.358345985412597656e-01
-1.493969580843043199e-16 -6.398513317108154297e-01 7.684987187385559082e-01
-1.403181942578367119e-16 -6.009679436683654785e-01 7.992731332778930664e-01
-1.308943836193711841e-16 -5.606067776679992676e-01 8.280821442604064941e-01
-1.211487136958388231e-16 -5.188671350479125977e-01 8.548548817634582520e-01
-1.111051396377791644e-16 -4.758515655994415283e-01 8.795256018638610840e-01
-1.007883709844503923e-16 -4.316658973693847656e-01 9.020335674285888672e-01
-9.022375254982113128e-17 -3.864187598228454590e-01 9.223234653472900391e-01
-7.943727765746024785e-17 -3.402214646339416504e-01 9.403453469276428223e-01
-6.845547564397354268e-17 -2.931875288486480713e-01 9.560549259185791016e-01
-5.730533244966494574e-17 -2.454326748847961426e-01 9.694136381149291992e-01
-4.601428400109161586e-17 -1.970742940902709961e-01 9.803885817527770996e-01
-3.461008386216593222e-17 -1.482313275337219238e-01 9.889526963233947754e-01
-2.312077841873711777e-17 -9.902384877204895020e-02 9.950850605964660645e-01
-1.157462002462692117e-17 -4.957287386059761047e-02 9.987705349922180176e-01
-9.987705349922180176e-01 -4.957287386059761047e-02 0.000000000000000000e+00
-9.950850605964660645e-01 -9.902384877204895020e-02 0.000000000000000000e+00
-9.889526963233947754e-01 -1.482313275337219238e-01 0.000000000000000000e+00
-9.803885817527770996e-01 -1.970742940902709961e-01 0.000000000000000000e+00
-9.694136381149291992e-01 -2.454326748847961426e-01 0.000000000000000000e+00
-9.560549259185791016e-01 -2.931875288486480713e-01 0.000000000000000000e+00
-9.403453469276428223e-01 -3.402214646339416504e-01 0.000000000000000000e+00
-9.223234653472900391e-01 -3.864187598228454590e-01 0.000000000000000000e+00
-9.020335674285888672e-01 -4.316658973693847656e-01 0.000000000000000000e+00
-8.795256018638610840e-01 -4.758515655994415283e-01 0.000000000000000000e+00
-8.548548817634582520e-01 -5.188671350479125977e-01 0.000000000000000000e+00
-8.280821442604064941e-01 -5.606067776679992676e-01 0.000000000000000000e+00
-7.992731332778930664e-01 -6.009679436683654785e-01 0.000000000000000000e+00
-7.684987187385559082e-01 -6.398513317108154297e-01 0.000000000000000000e+00
-7.358345985412597656e-01 -6.771613359451293945e-01 0.000000000000000000e+00
-7.013610601425170898e-01 -7.128061652183532715e-01 0.000000000000000000e+00
-6.651629209518432617e-01 -7.466982603073120117e-01 0.000000000000000000e+00
-6.273291110992431641e-01 -7.787542343139648438e-01 0.000000000000000000e+00
-5.879527330398559570e-01 -8.088952898979187012e-01 0.000000000000000000e+00
-5.471305847167968750e-01 -8.370472788810729980e-01 0.000000000000000000e+00
-5.049630403518676758e-01 -8.631409406661987305e-01 0.000000000000000000e+00
-4.615538120269775391e-01 -8.871122002601623535e-01 0.000000000000000000e+00
-4.170096516609191895e-01 -9.089020490646362305e-01 0.000000000000000000e+00
-3.714400529861450195e-01 -9.284569621086120605e-01 0.000000000000000000e+00
-3.311584591865539551e-01 -9.435751438140869141e-01 0.000000000000000000e+00
-3.019203543663024902e-01 -9.533331394195556641e-01 0.000000000000000000e+00
-2.809069454669952393e-01 -9.597350358963012695e-01 0.000000000000000000e+00
-2.658498585224151611e-01 -9.640144705772399902e-01 0.000000000000000000e+00
-9.987954497337341309e-01 1.223171691767965287e-16 4.906767606735229492e-02
-9.951847195625305176e-01 1.218749782736603814e-16 9.801714122295379639e-02
-9.891765117645263672e-01 1.211391845751822122e-16 1.467304676771163940e-01
-9.807852506637573242e-01 1.201115615565953349e-16 1.950903236865997314e-01
-9.700312614440917969e-01 1.187945709074027072e-16 2.429801821708679199e-01
-9.569403529167175293e-01 1.171913890011565327e-16 2.902846634387969971e-01
-9.415440559387207031e-01 1.153058936605684602e-16 3.368898630142211914e-01
-9.238795042037963867e-01 1.131426112179503797e-16 3.826834261417388916e-01
-9.039893150329589844e-01 1.107067562198838255e-16 4.275550842285156250e-01
-8.819212913513183594e-01 1.080042049574403743e-16 4.713967442512512207e-01
-8.577286005020141602e-01 1.050414623789571432e-16 5.141027569770812988e-01
-8.314695954322814941e-01 1.018256620900367894e-16 5.555702447891235352e-01
-8.032075166702270508e-01 9.836455311865770971e-17 5.956993103027343750e-01
-7.730104327201843262e-01 9.466648006283933910e-17 6.343932747840881348e-01
-7.409511208534240723e-01 9.074034338597274812e-17 6.715589761734008789e-01
-7.071067690849304199e-01 8.659560603426554341e-17 7.071067690849304199e-01
-6.715589761734008789e-01 8.224225373207246512e-17 7.409511208534240723e-01
-6.343932747840881348e-01 7.769076851211578522e-17 7.730104327201843262e-01
-5.956993103027343750e-01 7.295212209804040706e-17 8.032075166702270508e-01
-5.555702447891235352e-01 6.803772958229956243e-17 8.314695954322814941e-01
-5.141027569770812988e-01 6.295942957382011027e-17 8.577286005020141602e-01
-4.713967442512512207e-01 5.772945111077803452e-17 8.819212913513183594e-01
-4.275550842285156250e-01 5.236039711698619312e-17 9.039893150329589844e-01
-3.826834261417388916e-01 4.686520469722491543e-17 9.238795042037963867e-01
-3.368898630142211914e-01 4.125710874129504989e-17 9.415440559387207031e-01
-2.902846634387969971e-01 3.554961876296081253e-17 9.569403529167175293e-01
-2.429801821708679199e-01 2.975648912144773512e-17 9.700312614440917969e-01
-1.950903236865997314e-01 2.389167435368958723e-17 9.807852506637573242e-01
-1.467304676771163940e-01 1.796930105018754945e-17 9.891765117645263672e-01
-9.801714122295379639e-02 1.200363807650816153e-17 9.951847195625305176e-01
-4.906767606735229492e-02 6.009056868613919756e-18 9.987954497337341309e-01
-3.190911412239074707e-01 -9.474461078643798828e-01 2.295026741921901703e-02
-2.174123376607894897e-02 -9.489134550094604492e-01 3.147865533828735352e-01
-4.757059365510940552e-02 -7.223637700080871582e-01 6.898750662803649902e-01
-7.566011548042297363e-01 -4.193965345621109009e-02 6.525302529335021973e-01
-7.182562351226806641e-01 -6.946389675140380859e-01 3.980720415711402893e-02
-6.091907024383544922e-01 -7.919601798057556152e-01 4.105817154049873352e-02
-8.100810647010803223e-01 -5.850499272346496582e-01 3.853912651538848877e-02
-5.739244818687438965e-01 -4.177816212177276611e-02 8.178418278694152832e-01
-4.294016584753990173e-02 -5.804300904273986816e-01 8.131771087646484375e-01
-4.202569648623466492e-02 -8.229846954345703125e-01 5.665068626403808594e-01
-8.411753177642822266e-01 -4.180335253477096558e-02 5.391442775726318359e-01
-4.035314023494720459e-01 -4.074821993708610535e-02 9.140579700469970703e-01
-4.357069134712219238e-01 -8.991484045982360840e-01 4.112922772765159607e-02
-9.111852049827575684e-01 -4.094736278057098389e-01 4.552906751632690430e-02
