# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 7.927300809473557253e-02 2.009734302746565837e-01 2.265954927188797985e-01 9.112687650158557418e-01 6.836008317115813832e-03 1.709055825294028899e-02 7.274234587978833932e-02 3.088260168859437438e-01 1.278273369743642188e-04 1.080580859243149977e-02 1.120287144648469679e+00 1.759860924842120145e-01 3.455733045815663207e-01 1.677883838385562168e-02 7.892441312888134886e-02 1.995334142109777553e-01 2.264565815291984807e-01 9.122988982825344095e-01 6.679577459836596662e-03 1.709055825294028899e-02 7.274234587978833932e-02 3.088260168859437438e-01 1.278273369743642188e-04 1.080580859243149977e-02 1.120287144648469679e+00 1.759860924842120145e-01 3.455733045815663207e-01 1.677883838385562168e-02
1.000000000000000000e+02 1.059703990410170056e-02 3.813680457318979408e-03 3.111295044524840445e-03 4.539657146359911931e-03 4.341444409292554568e-02 4.006899079012625833e-03 1.526420278663730666e-02 6.139590453950482390e-02 5.084335718125217868e-04 1.069692556767343206e-02 1.384714769945448176e-01 1.564290412507423345e-01 3.394512963064291178e-01 1.074635819792781229e-02 1.052029203508423813e-02 3.752629292232157257e-03 3.051258053588929570e-03 4.528203249514702045e-03 4.317560689636491811e-02 4.006899079012625833e-03 1.526420278663730666e-02 6.139590453950482390e-02 5.084335718125217868e-04 1.069692556767343206e-02 1.384714769945448176e-01 1.564290412507423345e-01 3.394512963064291178e-01 1.074635819792781229e-02
2.000000000000000000e+02 6.392213633245011004e-03 1.214401854678624900e-03 1.513637441436263380e-03 1.065498157486858763e-02 2.366793038230146154e-02 2.806027801670602298e-03 1.879405018710869971e-02 8.020886114398084743e-02 4.787577097691819153e-04 5.122500660629665005e-03 1.040883053279463011e-01 1.463600818232719258e-01 3.367565604932416523e-01 1.055341565020979228e-02 6.251589472834802666e-03 1.214536914558943552e-03 1.510129341329705631e-03 1.067883115000959997e-02 2.337302746425088534e-02 2.806027801670602298e-03 1.879405018710869971e-02 8.020886114398084743e-02 4.787577097691819153e-04 5.122500660629665005e-03 1.040883053279463011e-01 1.463600818232719258e-01 3.367565604932416523e-01 1.055341565020979228e-02
3.000000000000000000e+02 5.733535335076676148e-03 1.736679787558436956e-03 1.784601917389832312e-03 1.284745493959994593e-02 2.859487489637766236e-02 6.901775085639460551e-03 2.421184288994884803e-02 7.347502475390303711e-02 4.954283091409768290e-04 3.476686869548375244e-03 9.434090407116556276e-02 1.374377057388347090e-01 3.285277281377896874e-01 1.019363232913676753e-02 5.585324140315696580e-03 1.717282511447044318e-03 1.775335577918093436e-03 1.281469497111377594e-02 2.811919218052524871e-02 6.901775085639460551e-03 2.421184288994884803e-02 7.347502475390303711e-02 4.954283091409768290e-04 3.476686869548375244e-03 9.434090407116556276e-02 1.374377057388347090e-01 3.285277281377896874e-01 1.019363232913676753e-02
4.000000000000000000e+02 2.861297657110532279e-03 2.776113250434528341e-03 2.046074643896442832e-03 1.238566037174879987e-02 3.292037981306464994e-02 6.333488412946329874e-03 3.046839447189268746e-02 6.898467137655621417e-02 8.102528148305588413e-04 2.975597701657066614e-03 8.794135580263708063e-02 1.342637314402601034e-01 3.188411822526406869e-01 9.763203889867320268e-03 2.769393881717233715e-03 2.702044851426952179e-03 2.029407820323807145e-03 1.235586811108287976e-02 3.228040870108128679e-02 6.333488412946329874e-03 3.046839447189268746e-02 6.898467137655621417e-02 8.102528148305588413e-04 2.975597701657066614e-03 8.794135580263708063e-02 1.342637314402601034e-01 3.188411822526406869e-01 9.763203889867320268e-03
5.000000000000000000e+02 1.562776920173139386e-03 4.289013814571083702e-03 2.361921734682036460e-03 1.157827089464285447e-02 3.581986227500610909e-02 4.968920483774041594e-03 3.859203509628809925e-02 6.451654965196537694e-02 1.138042673666849434e-03 2.646620874206895378e-03 8.264479985480963076e-02 1.312342204297054227e-01 3.089652962360107669e-01 9.349433381093593190e-03 1.508053638175296330e-03 4.135561825878487398e-03 2.329810887868337312e-03 1.155573520771822731e-02 3.503911148639911322e-02 4.968920483774041594e-03 3.859203509628809925e-02 6.451654965196537694e-02 1.138042673666849434e-03 2.646620874206895378e-03 8.264479985480963076e-02 1.312342204297054227e-01 3.089652962360107669e-01 9.349433381093593190e-03
6.000000000000000000e+02 1.917676778753863798e-03 5.920985433717338223e-03 2.777539405219285953e-03 1.104222336662477252e-02 3.353488118617821423e-02 4.188779746603537787e-03 4.438831153300704102e-02 6.114324252212986754e-02 1.357331510938930737e-03 2.380665731217200629e-03 7.797135190517438808e-02 1.287587000015515126e-01 3.013473312247703650e-01 9.069603913514074148e-03 1.854121804993105185e-03 5.682734047507747785e-03 2.715109761182008322e-03 1.102858075103541405e-02 3.273265647335905221e-02 4.188779746603537787e-03 4.438831153300704102e-02 6.114324252212986754e-02 1.357331510938930737e-03 2.380665731217200629e-03 7.797135190517438808e-02 1.287587000015515126e-01 3.013473312247703650e-01 9.069603913514074148e-03
7.000000000000000000e+02 3.005950995179224039e-03 8.208150650072212201e-03 3.984549855765183966e-03 1.141063137932219786e-02 2.583386462455478788e-02 3.493223594283723955e-03 4.979946500728837239e-02 5.665210760285597363e-02 1.580888054299512497e-03 1.958678452165114100e-03 7.117588485698349288e-02 1.259319670780994216e-01 2.929043981594849910e-01 8.789218680079766491e-03 2.908588987709253941e-03 7.850048352130545304e-03 3.844934334451370183e-03 1.138950272349214914e-02 2.511655671573683607e-02 3.493223594283723955e-03 4.979946500728837239e-02 5.665210760285597363e-02 1.580888054299512497e-03 1.958678452165114100e-03 7.117588485698349288e-02 1.259319670780994216e-01 2.929043981594849910e-01 8.789218680079766491e-03
8.000000000000000000e+02 5.363291065959887791e-03 1.061872501467423652e-02 4.340083914401365178e-03 1.319977037350455670e-02 1.566368353140678432e-02 3.214678229158400048e-03 6.077671571603077139e-02 5.161625156432401995e-02 1.925921887473763024e-03 1.297147137823743534e-03 6.103322553263955397e-02 1.203641769213257828e-01 2.795356588935866138e-01 8.311842123508375244e-03 5.213621244457990189e-03 1.011985665449539017e-02 4.176509034463463457e-03 1.312524596315344308e-02 1.514553826496952901e-02 3.214678229158400048e-03 6.077671571603077139e-02 5.161625156432401995e-02 1.925921887473763024e-03 1.297147137823743534e-03 6.103322553263955397e-02 1.203641769213257828e-01 2.795356588935866138e-01 8.311842123508375244e-03
9.000000000000000000e+02 5.146781557822639221e-03 9.258368918033216613e-03 4.061738424729818657e-03 1.143362168353383515e-02 1.214646877325212954e-02 4.526626116412073297e-03 6.830026278258670425e-02 4.981092882239292891e-02 1.845101647911830773e-03 8.513882689294284371e-04 5.315016321222787443e-02 1.146298006248817336e-01 2.624074379180397765e-01 7.909505643868946709e-03 5.065227715757544651e-03 8.835255796318655305e-03 3.924239324504542534e-03 1.133482596188202865e-02 1.177130178203924030e-02 4.526626116412073297e-03 6.830026278258670425e-02 4.981092882239292891e-02 1.845101647911830773e-03 8.513882689294284371e-04 5.315016321222787443e-02 1.146298006248817336e-01 2.624074379180397765e-01 7.909505643868946709e-03
