# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 8.058755572054118743e-02 1.134772064732879199e-01 1.088929228779069586e-01 4.033136431385025977e-01 1.709064679518504035e-02 1.817217656282190535e-02 2.621367199460998901e-02 5.164232558956141474e+03 1.571490385494421797e-03 1.741869115275211655e-02 8.552612317170019685e-01 1.761232660037488906e-01 4.324093885695315942e-01 1.499462640853446022e-02 8.058755572054118743e-02 1.134772064732879199e-01 1.088929228779069586e-01 4.033136431385025977e-01 1.709064679518504035e-02 1.817217656282190535e-02 2.621367199460998901e-02 5.164232558956141474e+03 1.571490385494421797e-03 1.741869115275211655e-02 8.552612317170019685e-01 1.761232660037488906e-01 4.324093885695315942e-01 1.499462640853446022e-02
1.000000000000000000e+02 9.889324604963041151e-03 1.454923467288149919e+00 1.355876201807803411e-02 1.031099539067280857e-01 4.280847696681883141e-03 1.822678703469668079e-02 5.384228972217244280e-01 6.514980124619412782e-02 1.738330464027039836e-03 1.034478726361955092e-02 7.193437354742250323e-01 1.589907338195878928e-01 2.414900568975221484e-01 1.329935392919741680e-02 9.889324604963041151e-03 1.454923467288149919e+00 1.355876201807803411e-02 1.031099539067280857e-01 4.280847696681883141e-03 1.822678703469668079e-02 5.384228972217244280e-01 6.514980124619412782e-02 1.738330464027039836e-03 1.034478726361955092e-02 7.193437354742250323e-01 1.589907338195878928e-01 2.414900568975221484e-01 1.329935392919741680e-02
2.000000000000000000e+02 3.967139610354937507e-02 8.059471341444106596e-01 9.443074459459851328e-03 9.058675671952305664e-02 9.272191494876801804e-03 1.624597646424170462e-03 3.798863684057836032e-01 3.101543350201851901e-02 2.705098206347949542e-03 1.260775387316263700e-02 5.925240123047265106e-01 1.582515903844061711e-01 2.473970839851810100e-01 1.132770596723550044e-02 3.967139610354937507e-02 8.059471341444106596e-01 9.443074459459851328e-03 9.058675671952305664e-02 9.272191494876801804e-03 1.624597646424170462e-03 3.798863684057836032e-01 3.101543350201851901e-02 2.705098206347949542e-03 1.260775387316263700e-02 5.925240123047265106e-01 1.582515903844061711e-01 2.473970839851810100e-01 1.132770596723550044e-02
3.000000000000000000e+02 8.259238260570025969e-02 3.932955570482498109e-01 7.733816725077071429e-03 6.780621216263081619e-02 2.111393282121639542e-02 7.799638906826449232e-03 2.694126724196854727e-01 1.656695584240243033e-02 3.308356430020263899e-03 1.544538288590038659e-02 4.715456690806296147e-01 1.579266269309193282e-01 2.550031008108852304e-01 1.040318266587599884e-02 8.259238260570025969e-02 3.932955570482498109e-01 7.733816725077071429e-03 6.780621216263081619e-02 2.111393282121639542e-02 7.799638906826449232e-03 2.694126724196854727e-01 1.656695584240243033e-02 3.308356430020263899e-03 1.544538288590038659e-02 4.715456690806296147e-01 1.579266269309193282e-01 2.550031008108852304e-01 1.040318266587599884e-02
4.000000000000000000e+02 1.114426415220303168e-01 1.908947602353916195e-01 7.735232871969534643e-03 5.053356863421409190e-02 3.973422023647654039e-02 2.133217546493638983e-02 2.003522691134498046e-01 1.237410344566401872e-02 3.531574501481975735e-03 1.803478974743337113e-02 3.601108412013019899e-01 1.581925721405634255e-01 2.636820716550989929e-01 1.005934951760564799e-02 1.114426415220303168e-01 1.908947602353916195e-01 7.735232871969534643e-03 5.053356863421409190e-02 3.973422023647654039e-02 2.133217546493638983e-02 2.003522691134498046e-01 1.237410344566401872e-02 3.531574501481975735e-03 1.803478974743337113e-02 3.601108412013019899e-01 1.581925721405634255e-01 2.636820716550989929e-01 1.005934951760564799e-02
5.000000000000000000e+02 1.128626338334478701e-01 1.084259673255002637e-01 8.300748068661802093e-03 3.871629982196608810e-02 5.742801746385009509e-02 2.783631111493852298e-02 1.546298913653738338e-01 1.604833789089776461e-02 3.436182734263643675e-03 1.879872803937343226e-02 2.840781665428268044e-01 1.581199888317932623e-01 2.725283707892264262e-01 9.875935951522777853e-03 1.128626338334478701e-01 1.084259673255002637e-01 8.300748068661802093e-03 3.871629982196608810e-02 5.742801746385009509e-02 2.783631111493852298e-02 1.546298913653738338e-01 1.604833789089776461e-02 3.436182734263643675e-03 1.879872803937343226e-02 2.840781665428268044e-01 1.581199888317932623e-01 2.725283707892264262e-01 9.875935951522777853e-03
6.000000000000000000e+02 9.627500460729478127e-02 7.048256881966874499e-02 8.291424749653386606e-03 2.978895408317228793e-02 6.711816862470085243e-02 2.684659557798784596e-02 1.199811704385724542e-01 2.189641931810684672e-02 3.175309500195699387e-03 1.807251967919931701e-02 2.397030077543267634e-01 1.577484806280954333e-01 2.812340438913433771e-01 9.751910903277746789e-03 9.627500460729478127e-02 7.048256881966874499e-02 8.291424749653386606e-03 2.978895408317228793e-02 6.711816862470085243e-02 2.684659557798784596e-02 1.199811704385724542e-01 2.189641931810684672e-02 3.175309500195699387e-03 1.807251967919931701e-02 2.397030077543267634e-01 1.577484806280954333e-01 2.812340438913433771e-01 9.751910903277746789e-03
7.000000000000000000e+02 7.652974721949393211e-02 4.828628428516167082e-02 7.658982815524167237e-03 2.317155181535452899e-02 6.843898222408917320e-02 2.283454946412766598e-02 9.245913023239427098e-02 2.788435066012471056e-02 2.865849374655193328e-03 1.673091571079918238e-02 2.133122995725527937e-01 1.574633856658925746e-01 2.898766479315877387e-01 9.708256602445182459e-03 7.652974721949393211e-02 4.828628428516167082e-02 7.658982815524167237e-03 2.317155181535452899e-02 6.843898222408917320e-02 2.283454946412766598e-02 9.245913023239427098e-02 2.788435066012471056e-02 2.865849374655193328e-03 1.673091571079918238e-02 2.133122995725527937e-01 1.574633856658925746e-01 2.898766479315877387e-01 9.708256602445182459e-03
8.000000000000000000e+02 5.907121093785663857e-02 3.383874370762247202e-02 6.706363412188391833e-03 1.835476942108586751e-02 6.432541914656142445e-02 1.816464282187646093e-02 7.087298878804662583e-02 3.379890252144319290e-02 2.554914790417820315e-03 1.521406235772395331e-02 1.960433257154774178e-01 1.574118326799781586e-01 2.983168334781187148e-01 9.741308838078052007e-03 5.907121093785663857e-02 3.383874370762247202e-02 6.706363412188391833e-03 1.835476942108586751e-02 6.432541914656142445e-02 1.816464282187646093e-02 7.087298878804662583e-02 3.379890252144319290e-02 2.554914790417820315e-03 1.521406235772395331e-02 1.960433257154774178e-01 1.574118326799781586e-01 2.983168334781187148e-01 9.741308838078052007e-03
9.000000000000000000e+02 4.497492525365482524e-02 2.436013318667400174e-02 5.678344944388798166e-03 1.490418871725539447e-02 5.763361988068654157e-02 1.374568901017631309e-02 5.445807305081975386e-02 3.970056425362425423e-02 2.262750563738980848e-03 1.370209676166194573e-02 1.832598886251931014e-01 1.575662402561043840e-01 3.062523182525049847e-01 9.831175086963715032e-03 4.497492525365482524e-02 2.436013318667400174e-02 5.678344944388798166e-03 1.490418871725539447e-02 5.763361988068654157e-02 1.374568901017631309e-02 5.445807305081975386e-02 3.970056425362425423e-02 2.262750563738980848e-03 1.370209676166194573e-02 1.832598886251931014e-01 1.575662402561043840e-01 3.062523182525049847e-01 9.831175086963715032e-03
1.000000000000000000e+03 3.417063956184999973e-02 1.821790931209228692e-02 4.718394885956330755e-03 1.253309226422922446e-02 5.018012795195340991e-02 9.987612132287954775e-03 4.237762481269861936e-02 4.566861087381855755e-02 2.001109279834604321e-03 1.228908158643272734e-02 1.726157950795965124e-01 1.578288144959903994e-01 3.133958905761897173e-01 9.953528472574163510e-03 3.417063956184999973e-02 1.821790931209228692e-02 4.718394885956330755e-03 1.253309226422922446e-02 5.018012795195340991e-02 9.987612132287954775e-03 4.237762481269861936e-02 4.566861087381855755e-02 2.001109279834604321e-03 1.228908158643272734e-02 1.726157950795965124e-01 1.578288144959903994e-01 3.133958905761897173e-01 9.953528472574163510e-03
1.100000000000000000e+03 2.622449774051442348e-02 1.423764045123292882e-02 3.906031611098911838e-03 1.105654920534048478e-02 4.300856764695201728e-02 7.049501810820751370e-03 3.374071291562825287e-02 5.171508298044374258e-02 1.775926695145172264e-03 1.103069289331019137e-02 1.630130171535078554e-01 1.580855433648435671e-01 3.195571056475121074e-01 1.008514063828002544e-02 2.622449774051442348e-02 1.423764045123292882e-02 3.906031611098911838e-03 1.105654920534048478e-02 4.300856764695201728e-02 7.049501810820751370e-03 3.374071291562825287e-02 5.171508298044374258e-02 1.775926695145172264e-03 1.103069289331019137e-02 1.630130171535078554e-01 1.580855433648435671e-01 3.195571056475121074e-01 1.008514063828002544e-02
1.200000000000000000e+03 2.056568373865429872e-02 1.160345409870078802e-02 3.278879586571944831e-03 1.033020617791661176e-02 3.673612651952953140e-02 4.917960967780301944e-03 2.771338768020383675e-02 5.771316521904001906e-02 1.587453501991801163e-03 9.957588557726288619e-03 1.540887770321631989e-01 1.582385796653824339e-01 3.246567287657080025e-01 1.020822368201536323e-02 2.056568373865429872e-02 1.160345409870078802e-02 3.278879586571944831e-03 1.033020617791661176e-02 3.673612651952953140e-02 4.917960967780301944e-03 2.771338768020383675e-02 5.771316521904001906e-02 1.587453501991801163e-03 9.957588557726288619e-03 1.540887770321631989e-01 1.582385796653824339e-01 3.246567287657080025e-01 1.020822368201536323e-02
1.300000000000000000e+03 1.662671613707411220e-02 9.781698271692994620e-03 2.840225320043321313e-03 1.019475231323287677e-02 3.168749826458214236e-02 3.478595761330608924e-03 2.359691891407866837e-02 6.336652765272421384e-02 1.431624455550790280e-03 9.080103999877076060e-03 1.459240276383398927e-01 1.582209392052905672e-01 3.287099018888859914e-01 1.031234142449563920e-02 1.662671613707411220e-02 9.781698271692994620e-03 2.840225320043321313e-03 1.019475231323287677e-02 3.168749826458214236e-02 3.478595761330608924e-03 2.359691891407866837e-02 6.336652765272421384e-02 1.431624455550790280e-03 9.080103999877076060e-03 1.459240276383398927e-01 1.582209392052905672e-01 3.287099018888859914e-01 1.031234142449563920e-02
1.400000000000000000e+03 1.392539453794474670e-02 8.438445213512474341e-03 2.569036584866652741e-03 1.045537495105092890e-02 2.793966976151380024e-02 2.573154399885058466e-03 2.085324428937605432e-02 6.827372229775774404e-02 1.302488696701922365e-03 8.388287148926670822e-03 1.387727762304476753e-01 1.579987981401554942e-01 3.317976440221717671e-01 1.039358190746368475e-02 1.392539453794474670e-02 8.438445213512474341e-03 2.569036584866652741e-03 1.045537495105092890e-02 2.793966976151380024e-02 2.573154399885058466e-03 2.085324428937605432e-02 6.827372229775774404e-02 1.302488696701922365e-03 8.388287148926670822e-03 1.387727762304476753e-01 1.579987981401554942e-01 3.317976440221717671e-01 1.039358190746368475e-02
1.500000000000000000e+03 1.208947659085391965e-02 7.375646528951443869e-03 2.430885524248440049e-03 1.091306786225806381e-02 2.538982938587205224e-02 2.039010285232168134e-03 1.909144686887406794e-02 7.208851666233231925e-02 1.194403619554623448e-03 7.854848171340165358e-03 1.328064744146267018e-01 1.575690944673432403e-01 3.340387671353726162e-01 1.045236474873303609e-02 1.208947659085391965e-02 7.375646528951443869e-03 2.430885524248440049e-03 1.091306786225806381e-02 2.538982938587205224e-02 2.039010285232168134e-03 1.909144686887406794e-02 7.208851666233231925e-02 1.194403619554623448e-03 7.854848171340165358e-03 1.328064744146267018e-01 1.575690944673432403e-01 3.340387671353726162e-01 1.045236474873303609e-02
