# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 5.580594297498464584e-03 6.101707369089126587e-02 1.263061463832855225e-01 1.781153976917266846e-01 1.430073752999305725e-02 2.467000624164938927e-03 5.843544751405715942e-02 5.853302427567541599e-04 0.000000000000000000e+00 1.524810359114781022e-04 6.595755166927119717e-06 5.486084148287773132e-03 6.062790378928184509e-02 1.261710822582244873e-01 1.782735139131546021e-01 1.429430954158306122e-02 2.467000624164938927e-03 5.843544751405715942e-02 5.853302427567541599e-04 0.000000000000000000e+00 1.524810359114781022e-04 6.595755166927119717e-06
1.000000000000000000e+02 4.829769604839384556e-04 2.047725766897201538e-02 3.638680209405720234e-05 1.977154461201280355e-04 1.765012566465884447e-04 1.875975613074842840e-05 6.626960635185241699e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.024929949082434177e-04 1.511578011559322476e-04 4.720166325569152832e-04 2.045422047376632690e-02 3.538843884598463774e-05 1.926257828017696738e-04 1.729785581119358540e-04 1.875975613074842840e-05 6.626960635185241699e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.024929949082434177e-04 1.511578011559322476e-04
2.000000000000000000e+02 3.175120800733566284e-04 2.042121998965740204e-02 3.962703340221196413e-05 1.624116994207724929e-04 1.451742136850953102e-04 5.992298611090518534e-05 6.578945368528366089e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.025338275823742151e-04 1.353385305264964700e-04 3.087437653448432684e-04 2.039608545601367950e-02 3.845470928354188800e-05 1.576625654706731439e-04 1.418319443473592401e-04 5.992298611090518534e-05 6.578945368528366089e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.025338275823742151e-04 1.353385305264964700e-04
3.000000000000000000e+02 2.416438655927777290e-04 1.992152817547321320e-02 5.334460365702398121e-05 1.867453684099018574e-04 2.007008588407188654e-04 1.319996226811781526e-04 6.518156826496124268e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.222132265567779541e-04 1.093716055038385093e-04 2.325611421838402748e-04 1.990687474608421326e-02 5.192480603000149131e-05 1.806161308195441961e-04 1.956867490662261844e-04 1.319996226811781526e-04 6.518156826496124268e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.222132265567779541e-04 1.093716055038385093e-04
4.000000000000000000e+02 3.464808978606015444e-04 1.918513141572475433e-02 3.783643478527665138e-05 2.309909905306994915e-04 2.037236408796161413e-04 1.391534460708498955e-04 6.474016606807708740e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.807930672541260719e-04 8.231489482568576932e-05 3.339020186103880405e-04 1.921242475509643555e-02 3.699942317325621843e-05 2.226350625278428197e-04 1.978769578272476792e-04 1.391534460708498955e-04 6.474016606807708740e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.807930672541260719e-04 8.231489482568576932e-05
5.000000000000000000e+02 3.350207698531448841e-04 1.951352506875991821e-02 1.148515439126640558e-04 2.505621814634650946e-04 1.577624643687158823e-04 1.314138207817450166e-04 6.365185230970382690e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.943716969341039658e-04 6.104680505814030766e-05 3.216076875105500221e-04 1.956908404827117920e-02 1.118921136367134750e-04 2.441356773488223553e-04 1.520017976872622967e-04 1.314138207817450166e-04 6.365185230970382690e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.943716969341039658e-04 6.104680505814030766e-05
6.000000000000000000e+02 3.204768581781536341e-04 1.837810873985290527e-02 3.114608625764958560e-05 1.836104784160852432e-04 1.681782596278935671e-04 1.629609469091519713e-04 6.421119719743728638e-02 1.442782036065182183e-07 0.000000000000000000e+00 6.750860484316945076e-04 4.579603773890994489e-05 3.053863765671849251e-04 1.842563040554523468e-02 3.033140274055767804e-05 1.750325318425893784e-04 1.616926165297627449e-04 1.629609469091519713e-04 6.421119719743728638e-02 1.442782036065182183e-07 0.000000000000000000e+00 6.750860484316945076e-04 4.579603773890994489e-05
7.000000000000000000e+02 2.547975163906812668e-04 1.961821876466274261e-02 1.723981404211372137e-04 3.323431010358035564e-04 1.701454020803794265e-04 1.458092738175764680e-04 6.271260231733322144e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.203312125056982040e-04 5.276015872368589044e-05 2.431040484225377440e-04 1.965723931789398193e-02 1.696682011242955923e-04 3.251880698371678591e-04 1.632818166399374604e-04 1.458092738175764680e-04 6.271260231733322144e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.203312125056982040e-04 5.276015872368589044e-05
8.000000000000000000e+02 2.365034015383571386e-04 1.796881482005119324e-02 2.154386129404883832e-05 2.558312844485044479e-04 1.685508905211463571e-04 1.396687584929168224e-04 6.389517337083816528e-02 2.547888868775771698e-07 0.000000000000000000e+00 7.451296551153063774e-04 4.923249434796161950e-05 2.242073678644374013e-04 1.799667812883853912e-02 2.063352621917147189e-05 2.434177440591156483e-04 1.616859080968424678e-04 1.396687584929168224e-04 6.389517337083816528e-02 2.547888868775771698e-07 0.000000000000000000e+00 7.451296551153063774e-04 4.923249434796161950e-05
9.000000000000000000e+02 2.029019378824159503e-04 1.894066482782363892e-02 1.738625142024829984e-04 4.440791672095656395e-04 1.669820776442065835e-04 1.218670367961749434e-04 6.267734616994857788e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.450316334143280983e-04 5.877324656466953456e-05 1.924638054333627224e-04 1.896324381232261658e-02 1.721622975310310721e-04 4.323619068600237370e-04 1.601524272700771689e-04 1.218670367961749434e-04 6.267734616994857788e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.450316334143280983e-04 5.877324656466953456e-05
