# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.078181341336760177e-03 8.599976632517017557e-04 2.778714742560349221e-06 1.078181341336760177e-03 8.599976632517017557e-04 2.778714742560349221e-06
1.000000000000000000e+02 2.552717140781659566e-01 -7.953969439598431723e-01 8.009268480613153385e-03 2.552717140781659566e-01 -7.953969439598431723e-01 8.009268480613153385e-03
2.000000000000000000e+02 2.975855244235521280e-01 -8.539253164299345222e-01 6.409190682608098674e-04 2.975855244235521280e-01 -8.539253164299345222e-01 6.409190682608098674e-04
3.000000000000000000e+02 3.272031245107835939e-01 -9.148932769260027520e-01 6.405161564585887951e-03 3.272031245107835939e-01 -9.148932769260027520e-01 6.405161564585887951e-03
4.000000000000000000e+02 3.417180251016619930e-01 -9.605859611648626117e-01 4.893620578393051770e-03 3.417180251016619930e-01 -9.605859611648626117e-01 4.893620578393051770e-03
5.000000000000000000e+02 3.535066977756351481e-01 -9.973878442438783853e-01 7.033915787618696350e-04 3.535066977756351481e-01 -9.973878442438783853e-01 7.033915787618696350e-04
6.000000000000000000e+02 3.605677865696256257e-01 -1.054117085508980534e+00 3.335465017656664890e-03 3.605677865696256257e-01 -1.054117085508980534e+00 3.335465017656664890e-03
7.000000000000000000e+02 3.698146545670553675e-01 -1.098015254615180014e+00 1.304781851142432659e-03 3.698146545670553675e-01 -1.098015254615180014e+00 1.304781851142432659e-03
8.000000000000000000e+02 3.963923896880127695e-01 -1.141281449606966980e+00 3.250939522466024870e-03 3.963923896880127695e-01 -1.141281449606966980e+00 3.250939522466024870e-03
9.000000000000000000e+02 4.189912032340326054e-01 -1.175574397545635641e+00 5.234384549729705245e-04 4.189912032340326054e-01 -1.175574397545635641e+00 5.234384549729705245e-04
1.000000000000000000e+03 4.195090802393101614e-01 -1.164082489854890712e+00 3.083606922257026302e-05 4.195090802393101614e-01 -1.164082489854890712e+00 3.083606922257026302e-05
1.100000000000000000e+03 4.139708720625147609e-01 -1.175563125309647461e+00 5.922136436093201201e-03 4.139708720625147609e-01 -1.175563125309647461e+00 5.922136436093201201e-03
1.200000000000000000e+03 5.130522462651325721e-01 -1.144530669453430960e+00 0.000000000000000000e+00 5.130522462651325721e-01 -1.144530669453430960e+00 0.000000000000000000e+00
1.300000000000000000e+03 4.422486574754007638e-01 -1.223625537812515596e+00 8.372317776052929164e-03 4.422486574754007638e-01 -1.223625537812515596e+00 8.372317776052929164e-03
1.400000000000000000e+03 4.535785999917903433e-01 -1.234589165813166911e+00 3.689765553337589522e-03 4.535785999917903433e-01 -1.234589165813166911e+00 3.689765553337589522e-03
1.500000000000000000e+03 4.595202359998422081e-01 -1.242553025639757225e+00 2.168602537724816006e-03 4.595202359998422081e-01 -1.242553025639757225e+00 2.168602537724816006e-03
1.600000000000000000e+03 4.751417504033985106e-01 -1.262135738740817859e+00 1.784456467145509144e-03 4.751417504033985106e-01 -1.262135738740817859e+00 1.784456467145509144e-03
1.700000000000000000e+03 4.858040700328726258e-01 -1.275611943868720344e+00 1.848718067883004836e-03 4.858040700328726258e-01 -1.275611943868720344e+00 1.848718067883004836e-03
1.800000000000000000e+03 5.004397914118565716e-01 -1.265446746045284288e+00 0.000000000000000000e+00 5.004397914118565716e-01 -1.265446746045284288e+00 0.000000000000000000e+00
1.900000000000000000e+03 4.859673421779111546e-01 -1.275973388424352040e+00 7.879677908618957713e-03 4.859673421779111546e-01 -1.275973388424352040e+00 7.879677908618957713e-03
2.000000000000000000e+03 4.811882434866230351e-01 -1.268215087213923287e+00 1.500092666724609728e-03 4.811882434866230351e-01 -1.268215087213923287e+00 1.500092666724609728e-03
2.100000000000000000e+03 5.001807032930060126e-01 -1.293893142820308872e+00 3.186377781280519232e-03 5.001807032930060126e-01 -1.293893142820308872e+00 3.186377781280519232e-03
2.200000000000000000e+03 5.087708034777360666e-01 -1.303638138849892547e+00 2.246662080140737761e-03 5.087708034777360666e-01 -1.303638138849892547e+00 2.246662080140737761e-03
2.300000000000000000e+03 4.758865358804061918e-01 -1.195145381285060537e+00 2.512693114227421678e-07 4.758865358804061918e-01 -1.195145381285060537e+00 2.512693114227421678e-07
