# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.835624285282416571e-02 7.312419669294890900e-02 5.017203416981103059e-01 1.537815257080089593e-01 1.092833331733755395e-02 5.123949824105504536e-02 3.490754067912717473e-01 3.617688232343774929e-02 1.688159332370137329e-03 2.835624285282416571e-02 7.312419669294890900e-02 5.017203416981103059e-01 1.537815257080089593e-01 1.092833331733755395e-02 5.123949824105504536e-02 3.490754067912717473e-01 3.617688232343774929e-02 1.688159332370137329e-03
1.000000000000000000e+02 7.871896314983055018e-03 5.900491846351484798e-02 4.395057987825171444e-03 5.140566143311928182e-02 6.013172165320959401e-04 5.621256416107372339e-03 1.098461866698143968e-01 2.399094723737395934e-02 1.121144849229205971e-03 7.871896314983055018e-03 5.900491846351484798e-02 4.395057987825171444e-03 5.140566143311928182e-02 6.013172165320959401e-04 5.621256416107372339e-03 1.098461866698143968e-01 2.399094723737395934e-02 1.121144849229205971e-03
2.000000000000000000e+02 1.987421613422241887e-03 4.601766257329840959e-02 3.602085148879088407e-03 3.335214356214532411e-02 4.627379776503992331e-04 4.616191619412173854e-03 1.105161154472499713e-01 1.935723215826215537e-02 6.754665463102978900e-04 1.987421613422241887e-03 4.601766257329840959e-02 3.602085148879088407e-03 3.335214356214532411e-02 4.627379776503992331e-04 4.616191619412173854e-03 1.105161154472499713e-01 1.935723215826215537e-02 6.754665463102978900e-04
3.000000000000000000e+02 4.325446577309310101e-04 4.245287992899647589e-02 3.277267118110721664e-03 2.000307151089324859e-02 9.286837813994196960e-04 6.388270591885103142e-03 1.125744440302669513e-01 1.537425112980469848e-02 6.373250682762355776e-04 4.325446577309310101e-04 4.245287992899647589e-02 3.277267118110721664e-03 2.000307151089324859e-02 9.286837813994196960e-04 6.388270591885103142e-03 1.125744440302669513e-01 1.537425112980469848e-02 6.373250682762355776e-04
4.000000000000000000e+02 2.736928224167855736e-04 4.056573501501727769e-02 2.791620590814228569e-03 1.282906739495051109e-02 9.653960126042580078e-04 6.076200466486199846e-03 1.133867495777166612e-01 1.486686701995367996e-02 6.127665105672925943e-04 2.736928224167855736e-04 4.056573501501727769e-02 2.791620590814228569e-03 1.282906739495051109e-02 9.653960126042580078e-04 6.076200466486199846e-03 1.133867495777166612e-01 1.486686701995367996e-02 6.127665105672925943e-04
5.000000000000000000e+02 3.705822987448023306e-04 3.944927660147789367e-02 2.167866356747356980e-03 7.342050969809281631e-03 7.058237502092438564e-04 4.345212059062903212e-03 1.136385749674296980e-01 1.493179425257563225e-02 5.450499532792812832e-04 3.705822987448023306e-04 3.944927660147789367e-02 2.167866356747356980e-03 7.342050969809281631e-03 7.058237502092438564e-04 4.345212059062903212e-03 1.136385749674296980e-01 1.493179425257563225e-02 5.450499532792812832e-04
6.000000000000000000e+02 4.755854850473131812e-04 3.859190365502685599e-02 1.544120788576663125e-03 3.566894565874118104e-03 3.352258645116706144e-04 2.332188191419556217e-03 1.140615199278510045e-01 1.472320110566016117e-02 4.874510753763286247e-04 4.755854850473131812e-04 3.859190365502685599e-02 1.544120788576663125e-03 3.566894565874118104e-03 3.352258645116706144e-04 2.332188191419556217e-03 1.140615199278510045e-01 1.472320110566016117e-02 4.874510753763286247e-04
7.000000000000000000e+02 5.201967488410846321e-04 3.771517264398913799e-02 1.055680180979697621e-03 1.846156263064183773e-03 2.558120472418100289e-04 1.215697850905939851e-03 1.147588921025685105e-01 1.456166477875190692e-02 4.949775001555358715e-04 5.201967488410846321e-04 3.771517264398913799e-02 1.055680180979697621e-03 1.846156263064183773e-03 2.558120472418100289e-04 1.215697850905939851e-03 1.147588921025685105e-01 1.456166477875190692e-02 4.949775001555358715e-04
8.000000000000000000e+02 5.233883395812981504e-04 3.696066373178814174e-02 6.835740823438619246e-04 1.199604985091528480e-03 2.719048441544543501e-04 7.393806436784232643e-04 1.153353416822878036e-01 1.452734609060298346e-02 5.255922836129877686e-04 5.233883395812981504e-04 3.696066373178814174e-02 6.835740823438619246e-04 1.199604985091528480e-03 2.719048441544543501e-04 7.393806436784232643e-04 1.153353416822878036e-01 1.452734609060298346e-02 5.255922836129877686e-04
9.000000000000000000e+02 5.162835523177591044e-04 3.649043223432970467e-02 4.704079784256638913e-04 9.464803979565533220e-04 2.845805483889959323e-04 5.272002696549545281e-04 1.155955918500462254e-01 1.452578199117088124e-02 5.506213786785909246e-04 5.162835523177591044e-04 3.649043223432970467e-02 4.704079784256638913e-04 9.464803979565533220e-04 2.845805483889959323e-04 5.272002696549545281e-04 1.155955918500462254e-01 1.452578199117088124e-02 5.506213786785909246e-04
1.000000000000000000e+03 5.101479244900753883e-04 3.619266648139739251e-02 3.708647926319738825e-04 8.071288284793588482e-04 2.873014969550531238e-04 4.238626178827590110e-04 1.156418366435910672e-01 1.452442977324485893e-02 5.704901137778009773e-04 5.101479244900753883e-04 3.619266648139739251e-02 3.708647926319738825e-04 8.071288284793588482e-04 2.873014969550531238e-04 4.238626178827590110e-04 1.156418366435910672e-01 1.452442977324485893e-02 5.704901137778009773e-04
1.100000000000000000e+03 5.063896504609520207e-04 3.595991531349882614e-02 3.264777512610558450e-04 7.091953496445901114e-04 2.834521539230566559e-04 3.653664456653884346e-04 1.155838865476178229e-01 1.451596506016552927e-02 5.897105447792090659e-04 5.063896504609520207e-04 3.595991531349882614e-02 3.264777512610558450e-04 7.091953496445901114e-04 2.834521539230566559e-04 3.653664456653884346e-04 1.155838865476178229e-01 1.451596506016552927e-02 5.897105447792090659e-04
1.200000000000000000e+03 5.047356719290836333e-04 3.573951072648343802e-02 3.072165355672073031e-04 6.354806624386449615e-04 2.759901649444427532e-04 3.261671485781337740e-04 1.154749561386741730e-01 1.449928280466894481e-02 6.110435913056973560e-04 5.047356719290836333e-04 3.573951072648343802e-02 3.072165355672073031e-04 6.354806624386449615e-04 2.759901649444427532e-04 3.261671485781337740e-04 1.154749561386741730e-01 1.449928280466894481e-02 6.110435913056973560e-04
