# step, loss_train, loss_test, metrics_test
1.000000000000000000e+03 4.493178799748420715e-03 5.323220975697040558e-03 4.532045219093561172e-03 1.525798160582780838e-02 2.413880825042724609e-02 5.645221099257469177e-03 3.064642287790775299e-02 2.133952919393777847e-03 0.000000000000000000e+00 1.176852826029062271e-02 1.956500054802745581e-04 8.815433102427050471e-05 8.741532452404499054e-03 3.830384835600852966e-02 3.216007351875305176e-02 3.184247529134154320e-03 3.308735787868499756e-03 4.624180961400270462e-03 3.903689561411738396e-03 1.427359599620103836e-02 2.272203937172889709e-02 5.645221099257469177e-03 3.064642287790775299e-02 2.133952919393777847e-03 0.000000000000000000e+00 1.176852826029062271e-02 1.956500054802745581e-04 8.815433102427050471e-05 8.741532452404499054e-03 3.830384835600852966e-02 3.216007351875305176e-02 3.184247529134154320e-03
1.100000000000000000e+03 3.962934482842683792e-03 6.887351162731647491e-03 4.378206096589565277e-03 1.043906062841415405e-02 2.209154143929481506e-02 4.263955168426036835e-03 2.430386468768119812e-02 2.526063472032546997e-03 0.000000000000000000e+00 8.799961768090724945e-03 2.032282936852425337e-04 6.924074841663241386e-05 6.809430196881294250e-03 3.031596541404724121e-02 2.820338681340217590e-02 2.804487245157361031e-03 2.662519691511988640e-03 6.261681206524372101e-03 3.579154144972562790e-03 9.401070885360240936e-03 2.055822871625423431e-02 4.263955168426036835e-03 2.430386468768119812e-02 2.526063472032546997e-03 0.000000000000000000e+00 8.799961768090724945e-03 2.032282936852425337e-04 6.924074841663241386e-05 6.809430196881294250e-03 3.031596541404724121e-02 2.820338681340217590e-02 2.804487245157361031e-03
1.200000000000000000e+03 4.741610959172248840e-03 9.932471439242362976e-03 5.030958913266658783e-03 8.652102202177047729e-03 2.003234252333641052e-02 2.878376748412847519e-03 1.988511532545089722e-02 2.708070212975144386e-03 0.000000000000000000e+00 7.363664451986551285e-03 2.138242125511169434e-04 6.249779107747599483e-05 5.677252542227506638e-03 2.480562217533588409e-02 2.465496025979518890e-02 2.495718887075781822e-03 3.303949953988194466e-03 9.321366436779499054e-03 4.108290188014507294e-03 7.573488168418407440e-03 1.848979666829109192e-02 2.878376748412847519e-03 1.988511532545089722e-02 2.708070212975144386e-03 0.000000000000000000e+00 7.363664451986551285e-03 2.138242125511169434e-04 6.249779107747599483e-05 5.677252542227506638e-03 2.480562217533588409e-02 2.465496025979518890e-02 2.495718887075781822e-03
1.300000000000000000e+03 3.936595749109983444e-03 5.856671370565891266e-03 4.790195729583501816e-03 9.494195692241191864e-03 1.882069744169712067e-02 3.581523196771740913e-03 1.812080293893814087e-02 1.110594486817717552e-03 0.000000000000000000e+00 6.650368683040142059e-03 1.179187020170502365e-04 4.536018604994751513e-05 4.824372008442878723e-03 2.031732909381389618e-02 2.126729674637317657e-02 2.299434971064329147e-03 2.579886931926012039e-03 4.763492383062839508e-03 3.686876036226749420e-03 8.457316085696220398e-03 1.705474592745304108e-02 3.581523196771740913e-03 1.812080293893814087e-02 1.110594486817717552e-03 0.000000000000000000e+00 6.650368683040142059e-03 1.179187020170502365e-04 4.536018604994751513e-05 4.824372008442878723e-03 2.031732909381389618e-02 2.126729674637317657e-02 2.299434971064329147e-03
1.400000000000000000e+03 4.076533485203981400e-03 3.393277991563081741e-03 3.834288800135254860e-03 7.645498961210250854e-03 1.473277900367975235e-02 6.534771528095006943e-04 1.997818425297737122e-02 2.247534925118088722e-03 0.000000000000000000e+00 1.762834936380386353e-02 2.269626711495220661e-04 6.625705282203853130e-05 4.281323868781328201e-03 2.099863626062870026e-02 1.800235919654369354e-02 1.975529827177524567e-03 3.245242172852158546e-03 2.922490704804658890e-03 3.086450742557644844e-03 6.494176108390092850e-03 1.391861122101545334e-02 6.534771528095006943e-04 1.997818425297737122e-02 2.247534925118088722e-03 0.000000000000000000e+00 1.762834936380386353e-02 2.269626711495220661e-04 6.625705282203853130e-05 4.281323868781328201e-03 2.099863626062870026e-02 1.800235919654369354e-02 1.975529827177524567e-03
1.500000000000000000e+03 3.033629851415753365e-03 3.477959893643856049e-03 4.279822111129760742e-03 6.995834410190582275e-03 1.481679081916809082e-02 1.119942404329776764e-03 1.513620186597108841e-02 1.360154245048761368e-03 0.000000000000000000e+00 5.437457002699375153e-03 1.438980398233979940e-04 4.397244629217311740e-05 3.573681693524122238e-03 1.611460372805595398e-02 1.685722917318344116e-02 1.883452059701085091e-03 2.161297248676419258e-03 3.040845738723874092e-03 3.234046278521418571e-03 5.989451892673969269e-03 1.354848779737949371e-02 1.119942404329776764e-03 1.513620186597108841e-02 1.360154245048761368e-03 0.000000000000000000e+00 5.437457002699375153e-03 1.438980398233979940e-04 4.397244629217311740e-05 3.573681693524122238e-03 1.611460372805595398e-02 1.685722917318344116e-02 1.883452059701085091e-03
1.600000000000000000e+03 4.408117849379777908e-03 3.221548860892653465e-03 3.859305987134575844e-03 6.561463698744773865e-03 1.297595724463462830e-02 6.588797550648450851e-04 1.575671508908271790e-02 1.416279119439423084e-03 0.000000000000000000e+00 9.337401948869228363e-03 1.614155771676450968e-04 4.427924068295396864e-05 3.136366372928023338e-03 1.534575410187244415e-02 1.495965849608182907e-02 1.720033236779272556e-03 3.753181546926498413e-03 2.817355329170823097e-03 2.946673659607768059e-03 5.546205677092075348e-03 1.207186095416545868e-02 6.588797550648450851e-04 1.575671508908271790e-02 1.416279119439423084e-03 0.000000000000000000e+00 9.337401948869228363e-03 1.614155771676450968e-04 4.427924068295396864e-05 3.136366372928023338e-03 1.534575410187244415e-02 1.495965849608182907e-02 1.720033236779272556e-03
1.700000000000000000e+03 5.811261478811502457e-03 9.259774349629878998e-03 4.537505097687244415e-03 5.499875638633966446e-03 1.259694062173366547e-02 8.740583434700965881e-04 1.026233565062284470e-02 1.483912696130573750e-03 0.000000000000000000e+00 4.405557643622159958e-03 1.481783983763307333e-04 4.438446194399148226e-05 2.963427687063813210e-03 1.280058920383453369e-02 1.444131415337324142e-02 1.610604114830493927e-03 4.215289838612079620e-03 8.697390556335449219e-03 3.468393115326762199e-03 4.625741858035326004e-03 1.151180081069469452e-02 8.740583434700965881e-04 1.026233565062284470e-02 1.483912696130573750e-03 0.000000000000000000e+00 4.405557643622159958e-03 1.481783983763307333e-04 4.438446194399148226e-05 2.963427687063813210e-03 1.280058920383453369e-02 1.444131415337324142e-02 1.610604114830493927e-03
1.800000000000000000e+03 2.445405581966042519e-03 2.555375685915350914e-03 3.846927545964717865e-03 5.339562892913818359e-03 1.119816768914461136e-02 4.672093491535633802e-04 1.101310271769762039e-02 1.125530339777469635e-03 0.000000000000000000e+00 5.864191800355911255e-03 1.302078599110245705e-04 3.509424277581274509e-05 2.521426184102892876e-03 1.194933429360389709e-02 1.293783169239759445e-02 1.498464844189584255e-03 1.791357179172337055e-03 2.165219513699412346e-03 2.849445911124348640e-03 4.513154271990060806e-03 1.032298523932695389e-02 4.672093491535633802e-04 1.101310271769762039e-02 1.125530339777469635e-03 0.000000000000000000e+00 5.864191800355911255e-03 1.302078599110245705e-04 3.509424277581274509e-05 2.521426184102892876e-03 1.194933429360389709e-02 1.293783169239759445e-02 1.498464844189584255e-03
1.900000000000000000e+03 2.952336333692073822e-03 3.755656303837895393e-03 4.489436279982328415e-03 5.665525794029235840e-03 1.100277341902256012e-02 1.060336362570524216e-03 9.076403453946113586e-03 5.691987462341785431e-04 0.000000000000000000e+00 2.522228984162211418e-03 8.113105286611244082e-05 2.205053897341713309e-05 2.177255228161811829e-03 9.598470292985439301e-03 1.223475206643342972e-02 1.460534404031932354e-03 1.838159281760454178e-03 3.152020508423447609e-03 3.102584974840283394e-03 4.979372955858707428e-03 9.712095372378826141e-03 1.060336362570524216e-03 9.076403453946113586e-03 5.691987462341785431e-04 0.000000000000000000e+00 2.522228984162211418e-03 8.113105286611244082e-05 2.205053897341713309e-05 2.177255228161811829e-03 9.598470292985439301e-03 1.223475206643342972e-02 1.460534404031932354e-03
2.000000000000000000e+03 3.308562329038977623e-03 4.476108588278293610e-03 4.375607706606388092e-03 4.870714619755744934e-03 1.032594125717878342e-02 9.798435494303703308e-04 7.844832725822925568e-03 5.940682021901011467e-04 0.000000000000000000e+00 2.281354740262031555e-03 7.953932072268798947e-05 1.986427014344371855e-05 1.982773654162883759e-03 8.669823408126831055e-03 1.149784866720438004e-02 1.381623907946050167e-03 2.001183107495307922e-03 3.810430411249399185e-03 2.955614356324076653e-03 4.236350767314434052e-03 9.089266881346702576e-03 9.798435494303703308e-04 7.844832725822925568e-03 5.940682021901011467e-04 0.000000000000000000e+00 2.281354740262031555e-03 7.953932072268798947e-05 1.986427014344371855e-05 1.982773654162883759e-03 8.669823408126831055e-03 1.149784866720438004e-02 1.381623907946050167e-03
2.000000000000000000e+03 3.308562329038977623e-03 4.476108588278293610e-03 4.375607706606388092e-03 4.870714619755744934e-03 1.032594125717878342e-02 9.798435494303703308e-04 7.844832725822925568e-03 5.940799019299447536e-04 0.000000000000000000e+00 2.281354740262031555e-03 7.954054308356717229e-05 1.986427014344371855e-05 1.982773654162883759e-03 8.669823408126831055e-03 1.149784866720438004e-02 1.381623907946050167e-03 2.001183107495307922e-03 3.810430411249399185e-03 2.955614356324076653e-03 4.236350767314434052e-03 9.089266881346702576e-03 9.798435494303703308e-04 7.844832725822925568e-03 5.940682021901011467e-04 0.000000000000000000e+00 2.281354740262031555e-03 7.953932072268798947e-05 1.986427014344371855e-05 1.982773654162883759e-03 8.669823408126831055e-03 1.149784866720438004e-02 1.381623907946050167e-03
2.200000000000000000e+03 1.896195695735514164e-03 1.283866236917674541e-03 1.926029566675424576e-03 1.592971500940620899e-03 2.255813451483845711e-03 2.320763305760920048e-04 1.143165514804422855e-03 6.381110870279371738e-05 0.000000000000000000e+00 3.477749705780297518e-04 1.075125874194782227e-05 5.606208105746190995e-06 3.439895808696746826e-04 1.641630427911877632e-03 2.393494592979550362e-03 4.886937676928937435e-04 1.896195695735514164e-03 1.283866236917674541e-03 1.926029566675424576e-03 1.592971500940620899e-03 2.255813451483845711e-03 2.320763305760920048e-04 1.143165514804422855e-03 6.381110870279371738e-05 0.000000000000000000e+00 3.477749705780297518e-04 1.075125874194782227e-05 5.606208105746190995e-06 3.439895808696746826e-04 1.641630427911877632e-03 2.393494592979550362e-03 4.886937676928937435e-04
2.400000000000000000e+03 7.144573610275983810e-04 7.299081189557909966e-04 8.356994949281215668e-04 7.196347578428685665e-04 1.153525896370410919e-03 3.692090103868395090e-05 3.742003755178302526e-04 3.458328865235671401e-05 0.000000000000000000e+00 4.238620749674737453e-05 6.974923508096253499e-06 2.320850626347237267e-06 6.447017949540168047e-05 7.494235178455710411e-04 1.093123224563896656e-03 3.496681165415793657e-04 7.144573610275983810e-04 7.299081189557909966e-04 8.356994949281215668e-04 7.196347578428685665e-04 1.153525896370410919e-03 3.692090103868395090e-05 3.742003755178302526e-04 3.458328865235671401e-05 0.000000000000000000e+00 4.238620749674737453e-05 6.974923508096253499e-06 2.320850626347237267e-06 6.447017949540168047e-05 7.494235178455710411e-04 1.093123224563896656e-03 3.496681165415793657e-04
2.600000000000000000e+03 4.099889774806797504e-04 5.143880262039601803e-04 4.526828124653548002e-04 3.331720363348722458e-04 7.232044590637087822e-04 1.132346005761064589e-05 1.755125849740579724e-04 1.187331690744031221e-05 0.000000000000000000e+00 3.842859223368577659e-05 2.437327793813892640e-06 1.380440039611130487e-06 1.545775194244924933e-05 5.370834260247647762e-04 7.943533710204064846e-04 3.158560430165380239e-04 4.099889774806797504e-04 5.143880262039601803e-04 4.526828124653548002e-04 3.331720363348722458e-04 7.232044590637087822e-04 1.132346005761064589e-05 1.755125849740579724e-04 1.187331690744031221e-05 0.000000000000000000e+00 3.842859223368577659e-05 2.437327793813892640e-06 1.380440039611130487e-06 1.545775194244924933e-05 5.370834260247647762e-04 7.943533710204064846e-04 3.158560430165380239e-04
2.800000000000000000e+03 3.021650190930813551e-04 3.228170389775186777e-04 2.919383114203810692e-04 2.397875796305015683e-04 5.129359196871519089e-04 2.284363290527835488e-05 1.227853936143219471e-04 6.589639724552398548e-06 0.000000000000000000e+00 2.856931860151235014e-05 1.988256371987517923e-06 1.001903683572891168e-06 1.699782114883419126e-05 4.115531337447464466e-04 6.566381780430674553e-04 3.037889255210757256e-04 3.021650190930813551e-04 3.228170389775186777e-04 2.919383114203810692e-04 2.397875796305015683e-04 5.129359196871519089e-04 2.284363290527835488e-05 1.227853936143219471e-04 6.589639724552398548e-06 0.000000000000000000e+00 2.856931860151235014e-05 1.988256371987517923e-06 1.001903683572891168e-06 1.699782114883419126e-05 4.115531337447464466e-04 6.566381780430674553e-04 3.037889255210757256e-04
3.000000000000000000e+03 1.904427626868709922e-04 2.088247420033439994e-04 2.228485827799886465e-04 1.894093002192676067e-04 4.029034462291747332e-04 2.544988274166826159e-05 8.430619345745071769e-05 6.601798759220400825e-06 0.000000000000000000e+00 1.090516707336064428e-05 2.138105628546327353e-06 1.068138544724206440e-06 1.119313947128830478e-05 3.289092564955353737e-04 6.518032168969511986e-04 2.904426946770399809e-04 1.904427626868709922e-04 2.088247420033439994e-04 2.228485827799886465e-04 1.894093002192676067e-04 4.029034462291747332e-04 2.544988274166826159e-05 8.430619345745071769e-05 6.601798759220400825e-06 0.000000000000000000e+00 1.090516707336064428e-05 2.138105628546327353e-06 1.068138544724206440e-06 1.119313947128830478e-05 3.289092564955353737e-04 6.518032168969511986e-04 2.904426946770399809e-04
3.200000000000000000e+03 1.486798864789307117e-04 1.476594043197110295e-04 1.919614005601033568e-04 1.332221436314284801e-04 3.126444062218070030e-04 2.358177152927964926e-05 6.992653652559965849e-05 6.042057066224515438e-06 0.000000000000000000e+00 1.004495061351917684e-05 1.738851210575376172e-06 8.560891160414030310e-07 9.062102435564156622e-06 2.656008291523903608e-04 6.041747983545064926e-04 2.842537069227546453e-04 1.486798864789307117e-04 1.476594043197110295e-04 1.919614005601033568e-04 1.332221436314284801e-04 3.126444062218070030e-04 2.358177152927964926e-05 6.992653652559965849e-05 6.042057066224515438e-06 0.000000000000000000e+00 1.004495061351917684e-05 1.738851210575376172e-06 8.560891160414030310e-07 9.062102435564156622e-06 2.656008291523903608e-04 6.041747983545064926e-04 2.842537069227546453e-04
3.400000000000000000e+03 1.345780474366620183e-04 1.048104313667863607e-04 1.786720094969496131e-04 1.140789536293596029e-04 2.482587879057973623e-04 9.032564776134677231e-06 5.963749572401866317e-05 4.602247372531564906e-06 0.000000000000000000e+00 1.362687635264592245e-05 1.267104153157561086e-06 8.859151421347633004e-07 8.945198715082369745e-06 2.308011607965454459e-04 5.508585018105804920e-04 2.777161425910890102e-04 1.345780474366620183e-04 1.048104313667863607e-04 1.786720094969496131e-04 1.140789536293596029e-04 2.482587879057973623e-04 9.032564776134677231e-06 5.963749572401866317e-05 4.602247372531564906e-06 0.000000000000000000e+00 1.362687635264592245e-05 1.267104153157561086e-06 8.859151421347633004e-07 8.945198715082369745e-06 2.308011607965454459e-04 5.508585018105804920e-04 2.777161425910890102e-04
3.600000000000000000e+03 1.072886952897533774e-04 8.099863043753430247e-05 1.441308559151366353e-04 1.091980811906978488e-04 2.005805581575259566e-04 8.506771337124519050e-06 5.818252611788921058e-05 4.103241280972724780e-06 0.000000000000000000e+00 8.432078175246715546e-06 1.152540107796085067e-06 1.297916469411575235e-06 6.327472419798141345e-06 1.787963119568303227e-04 5.480234394781291485e-04 2.754241577349603176e-04 1.072886952897533774e-04 8.099863043753430247e-05 1.441308559151366353e-04 1.091980811906978488e-04 2.005805581575259566e-04 8.506771337124519050e-06 5.818252611788921058e-05 4.103241280972724780e-06 0.000000000000000000e+00 8.432078175246715546e-06 1.152540107796085067e-06 1.297916469411575235e-06 6.327472419798141345e-06 1.787963119568303227e-04 5.480234394781291485e-04 2.754241577349603176e-04
3.800000000000000000e+03 8.857154898578301072e-05 6.938268779776990414e-05 1.468576228944584727e-04 9.111656981986016035e-05 1.626554148970171809e-04 6.685372682113666087e-06 5.042753764428198338e-05 3.381686838110908866e-06 0.000000000000000000e+00 7.987044227775186300e-06 9.243713066098280251e-07 1.158272652901359834e-06 6.509038939839228988e-06 1.660833659116178751e-04 5.256910226307809353e-04 2.728262043092399836e-04 8.857154898578301072e-05 6.938268779776990414e-05 1.468576228944584727e-04 9.111656981986016035e-05 1.626554148970171809e-04 6.685372682113666087e-06 5.042753764428198338e-05 3.381686838110908866e-06 0.000000000000000000e+00 7.987044227775186300e-06 9.243713066098280251e-07 1.158272652901359834e-06 6.509038939839228988e-06 1.660833659116178751e-04 5.256910226307809353e-04 2.728262043092399836e-04
4.000000000000000000e+03 7.800542516633868217e-05 6.783240678487345576e-05 1.382289192406460643e-04 8.186481136362999678e-05 1.368293887935578823e-04 5.329029136191820726e-06 4.407929009175859392e-05 2.503929636077373289e-06 0.000000000000000000e+00 7.241621005960041657e-06 7.425440458064258564e-07 9.334654009762743954e-07 5.203190085012465715e-06 1.269115018658339977e-04 5.099597037769854069e-04 2.725597878452390432e-04 7.800542516633868217e-05 6.783240678487345576e-05 1.382289192406460643e-04 8.186481136362999678e-05 1.368293887935578823e-04 5.329029136191820726e-06 4.407929009175859392e-05 2.503929636077373289e-06 0.000000000000000000e+00 7.241621005960041657e-06 7.425440458064258564e-07 9.334654009762743954e-07 5.203190085012465715e-06 1.269115018658339977e-04 5.099597037769854069e-04 2.725597878452390432e-04
4.200000000000000000e+03 7.137059583328664303e-05 6.742111872881650925e-05 1.287702325498685241e-04 6.382964056683704257e-05 1.220737758558243513e-04 4.871493274549720809e-06 3.352537169121205807e-05 1.993244950426742435e-06 0.000000000000000000e+00 6.501873940578661859e-06 6.937437433407467324e-07 1.022719970933394507e-06 4.575352704705437645e-06 1.162204061984084547e-04 4.957857890985906124e-04 2.729134866967797279e-04 7.137059583328664303e-05 6.742111872881650925e-05 1.287702325498685241e-04 6.382964056683704257e-05 1.220737758558243513e-04 4.871493274549720809e-06 3.352537169121205807e-05 1.993244950426742435e-06 0.000000000000000000e+00 6.501873940578661859e-06 6.937437433407467324e-07 1.022719970933394507e-06 4.575352704705437645e-06 1.162204061984084547e-04 4.957857890985906124e-04 2.729134866967797279e-04
4.400000000000000000e+03 6.647359259659424424e-05 6.144451617728918791e-05 1.159913153969682753e-04 5.887301449547521770e-05 1.187493326142430305e-04 5.307456831360468641e-06 2.287436655024066567e-05 1.851983597589423880e-06 0.000000000000000000e+00 9.760837201611138880e-06 6.281522360040980857e-07 1.068546566784789320e-06 4.035030542581807822e-06 1.103290269384160638e-04 4.708055057562887669e-04 2.734938170760869980e-04 6.647359259659424424e-05 6.144451617728918791e-05 1.159913153969682753e-04 5.887301449547521770e-05 1.187493326142430305e-04 5.307456831360468641e-06 2.287436655024066567e-05 1.851983597589423880e-06 0.000000000000000000e+00 9.760837201611138880e-06 6.281522360040980857e-07 1.068546566784789320e-06 4.035030542581807822e-06 1.103290269384160638e-04 4.708055057562887669e-04 2.734938170760869980e-04
4.600000000000000000e+03 6.180571654113009572e-05 5.233195406617596745e-05 1.076114567695185542e-04 5.816172415507026017e-05 1.121879031416028738e-04 5.657765541400294751e-06 1.826455991249531507e-05 1.892673481052042916e-06 0.000000000000000000e+00 1.218443867401219904e-05 6.101933536228898447e-07 1.044853092935227323e-06 3.250687768741045147e-06 1.027612961479462683e-04 4.575169296003878117e-04 2.727311511989682913e-04 6.180571654113009572e-05 5.233195406617596745e-05 1.076114567695185542e-04 5.816172415507026017e-05 1.121879031416028738e-04 5.657765541400294751e-06 1.826455991249531507e-05 1.892673481052042916e-06 0.000000000000000000e+00 1.218443867401219904e-05 6.101933536228898447e-07 1.044853092935227323e-06 3.250687768741045147e-06 1.027612961479462683e-04 4.575169296003878117e-04 2.727311511989682913e-04
