# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 4.486071695396706693e-04 1.174969427799080549e-02 0.000000000000000000e+00 4.486071695396706693e-04 1.174969427799080549e-02 0.000000000000000000e+00
1.000000000000000000e+02 3.109860140224983693e-01 -7.641087530581540666e-01 5.879491645682746563e-03 3.109860140224983693e-01 -7.641087530581540666e-01 5.879491645682746563e-03
2.000000000000000000e+02 3.187091773790993177e-01 -7.945168425522470823e-01 3.436121531673194934e-03 3.187091773790993177e-01 -7.945168425522470823e-01 3.436121531673194934e-03
3.000000000000000000e+02 3.273890930410663369e-01 -8.292111274569788915e-01 6.884677737353702906e-03 3.273890930410663369e-01 -8.292111274569788915e-01 6.884677737353702906e-03
4.000000000000000000e+02 3.519647161666246138e-01 -9.188127134608135016e-01 3.121125076916455177e-03 3.519647161666246138e-01 -9.188127134608135016e-01 3.121125076916455177e-03
5.000000000000000000e+02 3.706573602480574547e-01 -9.648885666235602621e-01 5.327115900600918816e-03 3.706573602480574547e-01 -9.648885666235602621e-01 5.327115900600918816e-03
6.000000000000000000e+02 4.021877692261797144e-01 -9.397971143045877884e-01 0.000000000000000000e+00 4.021877692261797144e-01 -9.397971143045877884e-01 0.000000000000000000e+00
7.000000000000000000e+02 4.068133865344031319e-01 -1.030019776553822153e+00 0.000000000000000000e+00 4.068133865344031319e-01 -1.030019776553822153e+00 0.000000000000000000e+00
8.000000000000000000e+02 4.204997164609048932e-01 -1.063986004991404499e+00 1.294043419520492493e-03 4.204997164609048932e-01 -1.063986004991404499e+00 1.294043419520492493e-03
9.000000000000000000e+02 4.242111352229783194e-01 -1.078617770755235572e+00 7.905395743709138501e-03 4.242111352229783194e-01 -1.078617770755235572e+00 7.905395743709138501e-03
1.000000000000000000e+03 4.473167427590482026e-01 -1.100377894418837155e+00 0.000000000000000000e+00 4.473167427590482026e-01 -1.100377894418837155e+00 0.000000000000000000e+00
1.100000000000000000e+03 4.868463252211356340e-01 -1.106209878617114839e+00 0.000000000000000000e+00 4.868463252211356340e-01 -1.106209878617114839e+00 0.000000000000000000e+00
1.200000000000000000e+03 4.666092477203925282e-01 -1.142828347810536993e+00 3.567452108411776554e-03 4.666092477203925282e-01 -1.142828347810536993e+00 3.567452108411776554e-03
1.300000000000000000e+03 4.810773109475553477e-01 -1.155532939042436702e+00 2.676348339990262774e-03 4.810773109475553477e-01 -1.155532939042436702e+00 2.676348339990262774e-03
1.400000000000000000e+03 4.800101050076051035e-01 -1.144496729467062712e+00 0.000000000000000000e+00 4.800101050076051035e-01 -1.144496729467062712e+00 0.000000000000000000e+00
1.500000000000000000e+03 4.968259816242688309e-01 -1.185391696995272470e+00 1.431914101966127225e-03 4.968259816242688309e-01 -1.185391696995272470e+00 1.431914101966127225e-03
1.600000000000000000e+03 5.077216445527695798e-01 -1.199568627196452741e+00 1.281603510348005041e-03 5.077216445527695798e-01 -1.199568627196452741e+00 1.281603510348005041e-03
1.700000000000000000e+03 5.169912005043304504e-01 -1.212785997429409512e+00 2.766152763562108093e-03 5.169912005043304504e-01 -1.212785997429409512e+00 2.766152763562108093e-03
1.800000000000000000e+03 5.294724418599756621e-01 -1.216384828510821858e+00 4.865858411523393817e-05 5.294724418599756621e-01 -1.216384828510821858e+00 4.865858411523393817e-05
1.900000000000000000e+03 5.293824913366831364e-01 -1.225563674188654861e+00 3.943887090326365506e-04 5.293824913366831364e-01 -1.225563674188654861e+00 3.943887090326365506e-04
2.000000000000000000e+03 5.363953355942147061e-01 -1.234143648259896864e+00 9.829258521015984539e-05 5.363953355942147061e-01 -1.234143648259896864e+00 9.829258521015984539e-05
2.100000000000000000e+03 5.231257893392212699e-01 -1.149110415264948282e+00 0.000000000000000000e+00 5.231257893392212699e-01 -1.149110415264948282e+00 0.000000000000000000e+00
2.200000000000000000e+03 5.383786740777418700e-01 -1.237980730876471203e+00 8.983170149909322543e-04 5.383786740777418700e-01 -1.237980730876471203e+00 8.983170149909322543e-04
2.300000000000000000e+03 5.554778673920219845e-01 -1.250713669237256465e+00 0.000000000000000000e+00 5.554778673920219845e-01 -1.250713669237256465e+00 0.000000000000000000e+00
2.400000000000000000e+03 5.531021213853822838e-01 -1.257563239473708627e+00 1.203773172798803040e-03 5.531021213853822838e-01 -1.257563239473708627e+00 1.203773172798803040e-03
2.500000000000000000e+03 5.429269043017845853e-01 -1.251021503309992511e+00 1.420205418958443710e-02 5.429269043017845853e-01 -1.251021503309992511e+00 1.420205418958443710e-02
2.600000000000000000e+03 5.532763680134193951e-01 -1.218388558801537958e+00 0.000000000000000000e+00 5.532763680134193951e-01 -1.218388558801537958e+00 0.000000000000000000e+00
2.700000000000000000e+03 5.591357172196544933e-01 -1.269121497105306418e+00 8.326139336424532092e-03 5.591357172196544933e-01 -1.269121497105306418e+00 8.326139336424532092e-03
