# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.232325593377673755e-04 -1.455846654393191117e-03 1.947970374969672539e-03 1.232325593377673755e-04 -1.455846654393191117e-03 1.947970374969672539e-03
1.000000000000000000e+02 2.815541783119131503e-01 -7.313430401592786456e-01 1.485988376582767639e-02 2.815541783119131503e-01 -7.313430401592786456e-01 1.485988376582767639e-02
2.000000000000000000e+02 3.239222317439563459e-01 -7.881280591491894860e-01 3.528964856045142210e-03 3.239222317439563459e-01 -7.881280591491894860e-01 3.528964856045142210e-03
3.000000000000000000e+02 4.480292963734099354e-01 -7.446442852377017640e-01 0.000000000000000000e+00 4.480292963734099354e-01 -7.446442852377017640e-01 0.000000000000000000e+00
4.000000000000000000e+02 3.326160267529659764e-01 -8.455766683522385474e-01 2.622791872710663035e-03 3.326160267529659764e-01 -8.455766683522385474e-01 2.622791872710663035e-03
5.000000000000000000e+02 3.533698253146969059e-01 -9.352803601698438385e-01 2.431664553386182412e-03 3.533698253146969059e-01 -9.352803601698438385e-01 2.431664553386182412e-03
6.000000000000000000e+02 3.969458923069673628e-01 -9.427653909041087132e-01 0.000000000000000000e+00 3.969458923069673628e-01 -9.427653909041087132e-01 0.000000000000000000e+00
7.000000000000000000e+02 4.128276187341934911e-01 -1.041278933036469567e+00 2.212035944483005043e-03 4.128276187341934911e-01 -1.041278933036469567e+00 2.212035944483005043e-03
8.000000000000000000e+02 4.056281245206327934e-01 -1.019382201057973170e+00 5.646193010119991695e-02 4.056281245206327934e-01 -1.019382201057973170e+00 5.646193010119991695e-02
9.000000000000000000e+02 3.770967920760668335e-01 -8.804584567779927262e-01 6.436627319701986559e-03 3.770967920760668335e-01 -8.804584567779927262e-01 6.436627319701986559e-03
1.000000000000000000e+03 4.481069441161417144e-01 -1.089981177265100021e+00 0.000000000000000000e+00 4.481069441161417144e-01 -1.089981177265100021e+00 0.000000000000000000e+00
1.100000000000000000e+03 4.604123026216627168e-01 -1.124275242286738141e+00 8.616874956507848248e-05 4.604123026216627168e-01 -1.124275242286738141e+00 8.616874956507848248e-05
1.200000000000000000e+03 4.648755130045186812e-01 -1.129494609622851975e+00 0.000000000000000000e+00 4.648755130045186812e-01 -1.129494609622851975e+00 0.000000000000000000e+00
1.300000000000000000e+03 4.787260951826713962e-01 -1.141180296116401482e+00 0.000000000000000000e+00 4.787260951826713962e-01 -1.141180296116401482e+00 0.000000000000000000e+00
1.400000000000000000e+03 4.702436926780253490e-01 -1.151836971990602088e+00 9.544247073886152899e-04 4.702436926780253490e-01 -1.151836971990602088e+00 9.544247073886152899e-04
1.500000000000000000e+03 4.902303893912524080e-01 -1.178834938663895215e+00 1.716596771823772349e-03 4.902303893912524080e-01 -1.178834938663895215e+00 1.716596771823772349e-03
1.600000000000000000e+03 5.006231116053398988e-01 -1.192412225489582145e+00 1.496786596547650203e-03 5.006231116053398988e-01 -1.192412225489582145e+00 1.496786596547650203e-03
