# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.091367918673963378e-01 2.733409713710023559e-02 5.912465152345872457e-03 3.183882731288632806e-02 1.652265575021583666e-01 8.705116690996481110e-02 2.125454743627982687e-03 1.378711578039234662e-03 2.600313330086281914e-04 4.235087075771897663e-02 1.390315599494006682e-01 2.429371055480868645e-03 5.301867317425062835e-03 1.614163563107652089e-04 7.068277035070272274e-02 6.722206789237528568e+00 2.486548045741673008e+01 3.893132969842377999e+00 2.091367918673963378e-01 2.733409713710023559e-02 5.912465152345872457e-03 3.183882731288632806e-02 1.652265575021583666e-01 8.705116690996481110e-02 2.125454743627982687e-03 1.378711578039234662e-03 2.600313330086281914e-04 4.235087075771897663e-02 1.390315599494006682e-01 2.429371055480868645e-03 5.301867317425062835e-03 1.614163563107652089e-04 7.068277035070272274e-02 6.722206789237528568e+00 2.486548045741673008e+01 3.893132969842377999e+00
1.000000000000000000e+02 8.445941862091650709e-02 7.424742325016090438e-01 1.754202057882082999e-02 8.854510419062536219e-02 1.971950388567524914e-01 5.272769170965707630e-02 1.756640853392867907e-01 3.374328515645844823e-03 1.093526393038177788e-03 5.824009282276675081e-02 2.259829254514152952e-01 1.734509196766603062e-02 1.406383426044526264e-01 1.270743551258244524e-03 6.667127053760774080e-02 3.212649093357025532e+00 2.707925648778787053e+00 9.723566966518225607e-01 8.445941862091650709e-02 7.424742325016090438e-01 1.754202057882082999e-02 8.854510419062536219e-02 1.971950388567524914e-01 5.272769170965707630e-02 1.756640853392867907e-01 3.374328515645844823e-03 1.093526393038177788e-03 5.824009282276675081e-02 2.259829254514152952e-01 1.734509196766603062e-02 1.406383426044526264e-01 1.270743551258244524e-03 6.667127053760774080e-02 3.212649093357025532e+00 2.707925648778787053e+00 9.723566966518225607e-01
2.000000000000000000e+02 1.153489041010347660e-01 1.741342782632725739e-01 7.350243399341612090e-03 5.669286093058175519e-02 8.469615739540455046e-02 5.930931731938257623e-02 8.470102632185007308e-02 6.376105531142096418e-04 1.014653773983661576e-03 4.504754909138213026e-02 1.933668303101881286e-02 4.455837994772513314e-03 1.166460402892849357e-01 1.340376764037521458e-04 8.563580835263047419e-02 1.037839663261718615e+00 1.705203303990772579e+00 1.591824122640578820e-01 1.153489041010347660e-01 1.741342782632725739e-01 7.350243399341612090e-03 5.669286093058175519e-02 8.469615739540455046e-02 5.930931731938257623e-02 8.470102632185007308e-02 6.376105531142096418e-04 1.014653773983661576e-03 4.504754909138213026e-02 1.933668303101881286e-02 4.455837994772513314e-03 1.166460402892849357e-01 1.340376764037521458e-04 8.563580835263047419e-02 1.037839663261718615e+00 1.705203303990772579e+00 1.591824122640578820e-01
3.000000000000000000e+02 1.179126632230154265e-01 9.885738821300882329e-02 4.614454885978835040e-03 8.723890373129704334e-02 7.198114680620475159e-02 4.703687916471786801e-02 1.543328813805027178e-01 6.996522399635389912e-04 9.090743394940195435e-04 1.020941905402657571e-02 1.520849523765218161e-02 1.192737363006256702e-03 6.539107799024564127e-02 6.457863752351084745e-05 6.547360414260239292e-02 3.660903794749045814e-01 1.311542448154846552e+00 4.458032201588287696e-02 1.179126632230154265e-01 9.885738821300882329e-02 4.614454885978835040e-03 8.723890373129704334e-02 7.198114680620475159e-02 4.703687916471786801e-02 1.543328813805027178e-01 6.996522399635389912e-04 9.090743394940195435e-04 1.020941905402657571e-02 1.520849523765218161e-02 1.192737363006256702e-03 6.539107799024564127e-02 6.457863752351084745e-05 6.547360414260239292e-02 3.660903794749045814e-01 1.311542448154846552e+00 4.458032201588287696e-02
4.000000000000000000e+02 3.283653193044665936e-02 6.148421652050831132e-02 2.427326540171193849e-03 1.044221311717379169e-01 6.319458353531323680e-02 3.493349475663189152e-02 1.513181318636304951e-01 1.028858692985447137e-03 8.907269641689793526e-04 6.167299902113445795e-03 1.725801014780837736e-02 5.540604083129379220e-04 6.914637363238905488e-02 4.390602852232294758e-05 4.045493157998703015e-02 2.222846014121408753e-01 1.023641486976233361e+00 3.213080610235791168e-02 3.283653193044665936e-02 6.148421652050831132e-02 2.427326540171193849e-03 1.044221311717379169e-01 6.319458353531323680e-02 3.493349475663189152e-02 1.513181318636304951e-01 1.028858692985447137e-03 8.907269641689793526e-04 6.167299902113445795e-03 1.725801014780837736e-02 5.540604083129379220e-04 6.914637363238905488e-02 4.390602852232294758e-05 4.045493157998703015e-02 2.222846014121408753e-01 1.023641486976233361e+00 3.213080610235791168e-02
5.000000000000000000e+02 4.443948633242443547e-02 5.328876747462949620e-02 2.240406929332795956e-03 1.219602563601434597e-01 6.242508067296140273e-02 2.616060687427371884e-02 1.476582619378188355e-01 8.856142749782204863e-04 8.122116520593275057e-04 4.277226434721886385e-03 1.766523275170266485e-02 3.387411889234324958e-04 6.029546192405895594e-02 4.846958246460361430e-05 2.002347438049637343e-02 1.470094851844595540e-01 8.207135382801581391e-01 1.786149075753686727e-02 4.443948633242443547e-02 5.328876747462949620e-02 2.240406929332795956e-03 1.219602563601434597e-01 6.242508067296140273e-02 2.616060687427371884e-02 1.476582619378188355e-01 8.856142749782204863e-04 8.122116520593275057e-04 4.277226434721886385e-03 1.766523275170266485e-02 3.387411889234324958e-04 6.029546192405895594e-02 4.846958246460361430e-05 2.002347438049637343e-02 1.470094851844595540e-01 8.207135382801581391e-01 1.786149075753686727e-02
6.000000000000000000e+02 3.305777542784157225e-02 7.779066667821765702e-02 2.248712788211828205e-03 1.074125799502089473e-01 7.110139159930743691e-02 1.798149319830521023e-02 1.247807593471125104e-01 7.293913708969867581e-04 5.493261636453945903e-04 5.930990449923163529e-03 3.763572835834131259e-03 4.992345955308258093e-04 6.649756216540034237e-02 6.247920373149845076e-05 2.543837881402744375e-02 1.381573550668907246e-01 6.866410132163225377e-01 2.078078983864879020e-02 3.305777542784157225e-02 7.779066667821765702e-02 2.248712788211828205e-03 1.074125799502089473e-01 7.110139159930743691e-02 1.798149319830521023e-02 1.247807593471125104e-01 7.293913708969867581e-04 5.493261636453945903e-04 5.930990449923163529e-03 3.763572835834131259e-03 4.992345955308258093e-04 6.649756216540034237e-02 6.247920373149845076e-05 2.543837881402744375e-02 1.381573550668907246e-01 6.866410132163225377e-01 2.078078983864879020e-02
7.000000000000000000e+02 1.754268277763424699e-01 8.390610948209478726e-02 2.026403345238026073e-03 1.188715558958939461e-01 5.587937468817179287e-02 1.892957857168471245e-02 1.110896745341109215e-01 6.999115750588721582e-04 3.919917480681658515e-04 2.499804813283586311e-03 4.938501186057677600e-03 1.754369997452345472e-04 7.659842080305200029e-02 4.880738511643457390e-05 2.292560607382386831e-02 1.141881709636018288e-01 5.618844577766372028e-01 1.372508460701268515e-02 1.754268277763424699e-01 8.390610948209478726e-02 2.026403345238026073e-03 1.188715558958939461e-01 5.587937468817179287e-02 1.892957857168471245e-02 1.110896745341109215e-01 6.999115750588721582e-04 3.919917480681658515e-04 2.499804813283586311e-03 4.938501186057677600e-03 1.754369997452345472e-04 7.659842080305200029e-02 4.880738511643457390e-05 2.292560607382386831e-02 1.141881709636018288e-01 5.618844577766372028e-01 1.372508460701268515e-02
8.000000000000000000e+02 6.193965376684647944e-02 5.868746034850989834e-02 1.534558482268938212e-03 1.128538546294249462e-01 5.558853959403926848e-02 1.336770462158101518e-02 1.033515851013520476e-01 6.222251191875738862e-04 3.112256751419964973e-04 4.102706952243150886e-03 1.911771754058612469e-03 2.365761851086298738e-04 6.780265562637519117e-02 7.059952685583132076e-05 2.206728666583137113e-02 9.413272381780748987e-02 4.694036414485282527e-01 1.117920062303933391e-02 6.193965376684647944e-02 5.868746034850989834e-02 1.534558482268938212e-03 1.128538546294249462e-01 5.558853959403926848e-02 1.336770462158101518e-02 1.033515851013520476e-01 6.222251191875738862e-04 3.112256751419964973e-04 4.102706952243150886e-03 1.911771754058612469e-03 2.365761851086298738e-04 6.780265562637519117e-02 7.059952685583132076e-05 2.206728666583137113e-02 9.413272381780748987e-02 4.694036414485282527e-01 1.117920062303933391e-02
9.000000000000000000e+02 2.269027778285845343e-02 5.301754121826020988e-02 1.216930927394902591e-03 1.206398275089876765e-01 4.776801514531769238e-02 1.272267304125716293e-02 9.349272423452167913e-02 5.137309193074093882e-04 2.374770254543732994e-04 3.496122531977856242e-03 2.299313627781703236e-03 1.374497200506542924e-04 6.382097330882681441e-02 5.637466574821815656e-05 2.066686155910167286e-02 7.870238015211276916e-02 3.942765494628847067e-01 8.403518899635217462e-03 2.269027778285845343e-02 5.301754121826020988e-02 1.216930927394902591e-03 1.206398275089876765e-01 4.776801514531769238e-02 1.272267304125716293e-02 9.349272423452167913e-02 5.137309193074093882e-04 2.374770254543732994e-04 3.496122531977856242e-03 2.299313627781703236e-03 1.374497200506542924e-04 6.382097330882681441e-02 5.637466574821815656e-05 2.066686155910167286e-02 7.870238015211276916e-02 3.942765494628847067e-01 8.403518899635217462e-03
1.000000000000000000e+03 3.697593172141485085e-01 1.883788001630266051e-01 1.131079470817675540e-03 1.142988773634784072e-01 7.836776057719158084e-02 1.762407824385896216e-02 9.037920468416088537e-02 4.042745828009110319e-04 2.509794986192657464e-04 1.070047913203310032e-03 5.097715663463475190e-03 4.541621502159128487e-05 8.274991967203980392e-02 3.609612553774130256e-05 1.697110914140447305e-02 8.113530988222278362e-02 3.185781216275239691e-01 7.280133656700339337e-03 3.697593172141485085e-01 1.883788001630266051e-01 1.131079470817675540e-03 1.142988773634784072e-01 7.836776057719158084e-02 1.762407824385896216e-02 9.037920468416088537e-02 4.042745828009110319e-04 2.509794986192657464e-04 1.070047913203310032e-03 5.097715663463475190e-03 4.541621502159128487e-05 8.274991967203980392e-02 3.609612553774130256e-05 1.697110914140447305e-02 8.113530988222278362e-02 3.185781216275239691e-01 7.280133656700339337e-03
1.100000000000000000e+03 4.876594305469841850e-02 4.557676499582614948e-02 8.513090621327318655e-04 1.146048616364494094e-01 5.614233311135247845e-02 9.153054115811038588e-03 7.679611122909481280e-02 3.593223598487382906e-04 1.924267758792764529e-04 1.273309496041610377e-03 6.596655103246316758e-03 2.609521919186450501e-05 5.442310634020591786e-02 3.068503698836818748e-05 1.083302482928873330e-02 5.597027096707601901e-02 2.822896188889568725e-01 5.082094969078334613e-03 4.876594305469841850e-02 4.557676499582614948e-02 8.513090621327318655e-04 1.146048616364494094e-01 5.614233311135247845e-02 9.153054115811038588e-03 7.679611122909481280e-02 3.593223598487382906e-04 1.924267758792764529e-04 1.273309496041610377e-03 6.596655103246316758e-03 2.609521919186450501e-05 5.442310634020591786e-02 3.068503698836818748e-05 1.083302482928873330e-02 5.597027096707601901e-02 2.822896188889568725e-01 5.082094969078334613e-03
1.200000000000000000e+03 7.832742202141446120e-02 5.837054954660175071e-02 7.768961884289744737e-04 1.014220795697591965e-01 4.774367712071963393e-02 9.332222345700063454e-03 7.136597636524089072e-02 2.456442201508893751e-04 2.081663047818079176e-04 1.003368819049930017e-03 5.960961842105572638e-03 3.043017229871506154e-05 6.747246201709827806e-02 3.641758943041425425e-05 1.171851149486998964e-02 6.143238678369927069e-02 2.299679886277809782e-01 5.347614416425039083e-03 7.832742202141446120e-02 5.837054954660175071e-02 7.768961884289744737e-04 1.014220795697591965e-01 4.774367712071963393e-02 9.332222345700063454e-03 7.136597636524089072e-02 2.456442201508893751e-04 2.081663047818079176e-04 1.003368819049930017e-03 5.960961842105572638e-03 3.043017229871506154e-05 6.747246201709827806e-02 3.641758943041425425e-05 1.171851149486998964e-02 6.143238678369927069e-02 2.299679886277809782e-01 5.347614416425039083e-03
1.300000000000000000e+03 2.044414036159861864e-02 3.003207520090794488e-02 7.004764752851777576e-04 9.693258307426713682e-02 3.875300156011733665e-02 8.064134441838765807e-03 6.607505631719180761e-02 1.984725645975312096e-04 1.927424634951654578e-04 1.018362774465642528e-03 5.855856785403847423e-03 2.934858903983972246e-05 6.231859442351998790e-02 3.828250317090438733e-05 1.081463159807288625e-02 5.745115327959336715e-02 1.983349660611952725e-01 5.118263427549936927e-03 2.044414036159861864e-02 3.003207520090794488e-02 7.004764752851777576e-04 9.693258307426713682e-02 3.875300156011733665e-02 8.064134441838765807e-03 6.607505631719180761e-02 1.984725645975312096e-04 1.927424634951654578e-04 1.018362774465642528e-03 5.855856785403847423e-03 2.934858903983972246e-05 6.231859442351998790e-02 3.828250317090438733e-05 1.081463159807288625e-02 5.745115327959336715e-02 1.983349660611952725e-01 5.118263427549936927e-03
1.400000000000000000e+03 3.941028298300825600e-02 3.375313243292010768e-02 7.085963131083834353e-04 9.123163263705352799e-02 3.666247471394884494e-02 7.903094423725304241e-03 6.395858720791201824e-02 1.700815506803286619e-04 1.657909628009726795e-04 9.683141507900226794e-04 5.637733625912735511e-03 3.622526612570704899e-05 6.315648803193910088e-02 4.395967745094260325e-05 1.084763428829449948e-02 5.813824478285482822e-02 1.676155725432638133e-01 4.986084658642598796e-03 3.941028298300825600e-02 3.375313243292010768e-02 7.085963131083834353e-04 9.123163263705352799e-02 3.666247471394884494e-02 7.903094423725304241e-03 6.395858720791201824e-02 1.700815506803286619e-04 1.657909628009726795e-04 9.683141507900226794e-04 5.637733625912735511e-03 3.622526612570704899e-05 6.315648803193910088e-02 4.395967745094260325e-05 1.084763428829449948e-02 5.813824478285482822e-02 1.676155725432638133e-01 4.986084658642598796e-03
1.500000000000000000e+03 8.304493108101948518e-02 6.653090009089475398e-02 8.008606068197888887e-04 8.904309494003265213e-02 3.948809661393393872e-02 7.090513931416621458e-03 6.244202530968987613e-02 1.637738649949555512e-04 1.386759874657563494e-04 6.369772919288011707e-04 5.088709075435279838e-03 4.543019566005870185e-05 5.711924769279157210e-02 5.002746651151276344e-05 1.176143035944578717e-02 4.707280941096334687e-02 1.407572238032180900e-01 3.046735932624171968e-03 8.304493108101948518e-02 6.653090009089475398e-02 8.008606068197888887e-04 8.904309494003265213e-02 3.948809661393393872e-02 7.090513931416621458e-03 6.244202530968987613e-02 1.637738649949555512e-04 1.386759874657563494e-04 6.369772919288011707e-04 5.088709075435279838e-03 4.543019566005870185e-05 5.711924769279157210e-02 5.002746651151276344e-05 1.176143035944578717e-02 4.707280941096334687e-02 1.407572238032180900e-01 3.046735932624171968e-03
1.600000000000000000e+03 5.513147623813942355e-02 3.092300612243785093e-02 7.085221615220700826e-04 8.326634122443998809e-02 5.158220248638375333e-02 6.868025818776209851e-03 5.785388668013001501e-02 1.777672034400204796e-04 1.119943366198316713e-04 8.829783113162000072e-04 5.034090157683617645e-03 5.830414285647232773e-05 4.788511651668274360e-02 5.522991743951203799e-05 1.063553517998108190e-02 4.255670619071669908e-02 1.281791365064570976e-01 3.065468841729144297e-03 5.513147623813942355e-02 3.092300612243785093e-02 7.085221615220700826e-04 8.326634122443998809e-02 5.158220248638375333e-02 6.868025818776209851e-03 5.785388668013001501e-02 1.777672034400204796e-04 1.119943366198316713e-04 8.829783113162000072e-04 5.034090157683617645e-03 5.830414285647232773e-05 4.788511651668274360e-02 5.522991743951203799e-05 1.063553517998108190e-02 4.255670619071669908e-02 1.281791365064570976e-01 3.065468841729144297e-03
1.700000000000000000e+03 1.757238163000416145e-02 2.030049205719667085e-02 6.417328373452813300e-04 7.972973785814982395e-02 3.749224721731691384e-02 5.564704367403440315e-03 5.557144665102850545e-02 1.863245506812784096e-04 1.020688510800889308e-04 9.761137355903811656e-04 4.786611150795269144e-03 6.732127305096992451e-05 4.798980850316344332e-02 5.793944168715502624e-05 1.066723651198377663e-02 4.053777953956899660e-02 1.104659912067223471e-01 2.721048415094336724e-03 1.757238163000416145e-02 2.030049205719667085e-02 6.417328373452813300e-04 7.972973785814982395e-02 3.749224721731691384e-02 5.564704367403440315e-03 5.557144665102850545e-02 1.863245506812784096e-04 1.020688510800889308e-04 9.761137355903811656e-04 4.786611150795269144e-03 6.732127305096992451e-05 4.798980850316344332e-02 5.793944168715502624e-05 1.066723651198377663e-02 4.053777953956899660e-02 1.104659912067223471e-01 2.721048415094336724e-03
1.800000000000000000e+03 1.676363039816488806e-02 1.786744904029726258e-02 5.905048649746548863e-04 7.732614597140220758e-02 3.033826525067359961e-02 5.302915855895639144e-03 5.397034660585202370e-02 1.972243956245266498e-04 9.988245295598187563e-05 9.933289227577145591e-04 4.610603100377088162e-03 7.427747462707315178e-05 4.713916893562183907e-02 6.008257070893121589e-05 1.076163215854257851e-02 3.962098914430910862e-02 9.768649700331416552e-02 2.545921551032414611e-03 1.676363039816488806e-02 1.786744904029726258e-02 5.905048649746548863e-04 7.732614597140220758e-02 3.033826525067359961e-02 5.302915855895639144e-03 5.397034660585202370e-02 1.972243956245266498e-04 9.988245295598187563e-05 9.933289227577145591e-04 4.610603100377088162e-03 7.427747462707315178e-05 4.713916893562183907e-02 6.008257070893121589e-05 1.076163215854257851e-02 3.962098914430910862e-02 9.768649700331416552e-02 2.545921551032414611e-03
1.900000000000000000e+03 9.396379684749654390e-03 1.528021965996284766e-02 5.438382704754478585e-04 7.078748661487099803e-02 2.940984915130563995e-02 4.971075456890235861e-03 5.189934568740255105e-02 2.196263192630334103e-04 9.821967926725056364e-05 1.030515983895780247e-03 4.203022810093786157e-03 7.887818622313221028e-05 4.794831134316700910e-02 6.598347343851854066e-05 1.069349024844765648e-02 3.971569445764781131e-02 8.616658544246558193e-02 2.557408625979872702e-03 9.396379684749654390e-03 1.528021965996284766e-02 5.438382704754478585e-04 7.078748661487099803e-02 2.940984915130563995e-02 4.971075456890235861e-03 5.189934568740255105e-02 2.196263192630334103e-04 9.821967926725056364e-05 1.030515983895780247e-03 4.203022810093786157e-03 7.887818622313221028e-05 4.794831134316700910e-02 6.598347343851854066e-05 1.069349024844765648e-02 3.971569445764781131e-02 8.616658544246558193e-02 2.557408625979872702e-03
2.000000000000000000e+03 4.734900982850308304e-02 2.406211176978749131e-02 5.458072521024185178e-04 6.562484908047751253e-02 2.837511855277102812e-02 4.931028808041142304e-03 5.126081614376069850e-02 2.335250528508145971e-04 9.737807844180132824e-05 7.405618604915583649e-04 3.736619234789539858e-03 8.510544891630741286e-05 5.106360755423883235e-02 6.916695260395995558e-05 1.119068749154035827e-02 4.173761187153843255e-02 7.516792235371484721e-02 2.500625874970660405e-03 4.734900982850308304e-02 2.406211176978749131e-02 5.458072521024185178e-04 6.562484908047751253e-02 2.837511855277102812e-02 4.931028808041142304e-03 5.126081614376069850e-02 2.335250528508145971e-04 9.737807844180132824e-05 7.405618604915583649e-04 3.736619234789539858e-03 8.510544891630741286e-05 5.106360755423883235e-02 6.916695260395995558e-05 1.119068749154035827e-02 4.173761187153843255e-02 7.516792235371484721e-02 2.500625874970660405e-03
2.000000000000000000e+03 4.734900982850308304e-02 2.406211176978749131e-02 5.458072521024185178e-04 6.562484908047751253e-02 2.837511855277102812e-02 4.931028808041142304e-03 5.126081614376069850e-02 2.335250528508145971e-04 9.737807844180132824e-05 7.405618604915583649e-04 3.736619234789539858e-03 8.510544891630741286e-05 5.106360755423883235e-02 6.916695260395995558e-05 1.119068749154035827e-02 4.173761187153843255e-02 7.516792235371484721e-02 2.500625874970660405e-03 4.734900982850308304e-02 2.406211176978749131e-02 5.458072521024185178e-04 6.562484908047751253e-02 2.837511855277102812e-02 4.931028808041142304e-03 5.126081614376069850e-02 2.335250528508145971e-04 9.737807844180132824e-05 7.405618604915583649e-04 3.736619234789539858e-03 8.510544891630741286e-05 5.106360755423883235e-02 6.916695260395995558e-05 1.119068749154035827e-02 4.173761187153843255e-02 7.516792235371484721e-02 2.500625874970660405e-03
3.000000000000000000e+03 1.657793438845788989e-03 3.831610631356105034e-03 3.166795162781813880e-04 2.738144845022267952e-03 2.331117932162014850e-03 9.125205224656895249e-04 5.317524673542972820e-03 4.239634500108728781e-04 1.208609641178707352e-04 1.005722039446418480e-03 3.336400873141657825e-04 1.755291329029545712e-04 8.614729653753995823e-04 2.096267790404149906e-05 4.475893849235731969e-03 3.637886416385497810e-04 2.384956464742786063e-03 1.062581144948939377e-04 1.657793438845788989e-03 3.831610631356105034e-03 3.166795162781813880e-04 2.738144845022267952e-03 2.331117932162014850e-03 9.125205224656895249e-04 5.317524673542972820e-03 4.239634500108728781e-04 1.208609641178707352e-04 1.005722039446418480e-03 3.336400873141657825e-04 1.755291329029545712e-04 8.614729653753995823e-04 2.096267790404149906e-05 4.475893849235731969e-03 3.637886416385497810e-04 2.384956464742786063e-03 1.062581144948939377e-04
4.000000000000000000e+03 9.530552054651506054e-04 1.532261262721485015e-03 1.919494206575364883e-04 1.222500674721061636e-03 1.064042385931178360e-03 4.876112199972143925e-04 2.756217403701367950e-03 8.174400068863550456e-05 9.972984401009868816e-05 4.725632322858882867e-04 4.997944843154692590e-04 2.685998896670685390e-04 2.055944296776525588e-04 4.501126730132000772e-05 1.917084739128097591e-03 2.292456285812411940e-04 1.075063819973005744e-03 4.179036765985344015e-05 9.530552054651506054e-04 1.532261262721485015e-03 1.919494206575364883e-04 1.222500674721061636e-03 1.064042385931178360e-03 4.876112199972143925e-04 2.756217403701367950e-03 8.174400068863550456e-05 9.972984401009868816e-05 4.725632322858882867e-04 4.997944843154692590e-04 2.685998896670685390e-04 2.055944296776525588e-04 4.501126730132000772e-05 1.917084739128097591e-03 2.292456285812411940e-04 1.075063819973005744e-03 4.179036765985344015e-05
